shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
34,http://emalls.ir//files/shoplogo/0c4uml8y731r6mrhhnkonqwaj0bgyeim6atwwwcn43s6lc7v7e[medium].png,نواگلد,https://emalls.ir//Shop/46361/,46361,اینترنتی,,,عدم همکاری با ایمالز,آرین جواهرکلام,۰۲۱۶۶۴۶۳۱۶۷, محله : دانشگاه تهران - خیابان انقلاب اسلامی - خیابان فلسطین - پلاک : 281.0 - طبقه : 5 - واحد : 776,arianjk96 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989375141300,https://instagram.com/novagold.ir",چهارشنبه ۳ بهمن,2025-01-22 15:09:47.976934+00:00,تهران - تهران,--,https://novagold.ir/,دارد (یک ستاره) معتبر تا 3 ماه و 16 روز,
22,http://emalls.ir//files/shoplogo/gdut73ycsk86xwq53i1xjecn0v3l4h3mvlu8dzbf15c7odgasl[medium].jpg,شیراز ابزار,https://emalls.ir//Shop/50799/,50799,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محسن محمدی,۰۷۱۳۲۲۲۰۰۲۹,دروازه سعدی، کوچه شهید تحویلدار[2ب تختی]، خیابان تختی، پلاک: 0.0، طبقه: همکف،,moskelek10 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:48.117816+00:00,فارس - شیراز,3 ماه و 20 روز,https://abzar-shiraz.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 29 روز,
23,http://emalls.ir//files/shoplogo/xa5umj0i0530s3fqc4y7zwtglmi1vf5foe3joa4s8gnbf2an4q[medium].jpg,نسیم,https://emalls.ir//Shop/42997/,42997,اینترنتی,,,عدم همکاری با ایمالز,فرشاد ارباب,۰۹۱۳۵۷۳۶۰۶۹,شهرک ناجی آباد، کوچه (میلاد سی و یکم)، کوچه فرات، پلاک: 0.0، طبقه: همکف,farshadarbab2020 [at] Gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989135736069,چهارشنبه ۳ بهمن,2025-01-22 15:09:48.512083+00:00,اصفهان - کاشان,--,https://nasimwebsite.ir/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه,
24,http://emalls.ir//files/shoplogo/cyjdlpi12qbscjkvzwt7e3z4xb2ddg263jdgznrqfufswskq5h[medium].png,شروین شاپ,https://emalls.ir//Shop/38702/,38702,اینترنتی,,,قطع همکاری با ایمالز,حمید شاهسواری نجف آبادی,۰۲۱۴۴۹۵۴۹۶۷,اباذر، خیابان شهاب، بن بست حکیمی، پلاک: -6.0، طبقه: 3، واحد: 9,zeinabsaadat1360 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:48.742973+00:00,تهران - تهران,--,http://arayeshishervinshop.ir,دارد (صفر ستاره),
24,http://emalls.ir/src/shop-default.svg,آی طرح درس,https://emalls.ir//Shop/50550/,50550,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مهرداد شوره کندی,۰۹۹۶۱۳۶۰۱۶۶,ازگل - خیابان نوبهار - کوچه گلبهار - مسکونی گلزار بلوکA - پلاک : 9.0 - طبقه : 4 - واحد : 1,mehrdadsh [dot] 76 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:48.870989+00:00,تهران - تهران,3 ماه و 24 روز,https://itarhdars.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 2 روز,
25,http://emalls.ir/src/shop-default.svg,ای پی استر,https://emalls.ir//Shop/48376/,48376,اینترنتی,,,قطع همکاری با ایمالز,فردین امیدی بیرگانی,۰۶۱۳۲۲۲۶۶۷۴,مرکز شهر - خیابان سلمان فارسی - خیابان سراج - آرین - پلاک : 24.0 - طبقه : -1 - واحد : 4,ofardin03 [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989380808410,چهارشنبه ۳ بهمن,2025-01-22 15:09:48.976198+00:00,خوزستان - اهواز,--,https://apstre.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 26 روز,
25,http://emalls.ir/src/shop-default.svg,عطر و ادکلن شانلی,https://emalls.ir//Shop/35420/,35420,اینترنتی,,,عدم همکاری با ایمالز,مجتبي مولائي آراني,۰۳۱۵۵۳۳۴۷۰۵,آیت اله عاملی، کوچه ((حسین عمرانی))، کوچه اندیشه هفدهم[پانزدهم]، پلاک: 0.0، طبقه: -1 .,MOVLAYI2012 [at] GMAIL [dot] COM,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:49.238735+00:00,اصفهان - آران و بیدگل,--,https://shanliperfumes.com/,دارد (یک ستاره),
27,http://emalls.ir//files/shoplogo/zxvyp0c3qpmn16556p5mj6dpkzbgi2pbskkyk4b31hucriktgd[medium].png,شومیا کالا,https://emalls.ir//Shop/22150/,22150,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~22150,عدم همکاری با ایمالز, جليل صفرعلي زاده امنابي, ۰۲۱۶۶۷۴۰۷۹۰,محله جمهوری اسلامی ، کوچه کیخسروشاهرخ ، بن بست پیرایه ، پلاک 2 ، طبقه همکف ، واحد 1,shumiashop [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 15:09:49.499111+00:00,تهران - تهران,--,http://shumiakala.com/,دارد (یک ستاره) معتبر تا 6 ماه و 10 روز,
34,http://emalls.ir/src/shop-default.svg,شاینا,https://emalls.ir//Shop/41908/,41908,اینترنتی,,,عدم همکاری با ایمالز,مسعود شایان,۰۲۱۴۶۰۳۳۲۰۹,شهرک دانشگاه شریف، خیابان آینده، میدان آینده، پلاک: 0.0، آتی شهر، بلوک A5 (آ 5)، طبقه: 2، واحد: 5022,info [at] shainaa [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:49.926259+00:00,تهران - تهران,--,https://shainaa.ir/,دارد (یک ستاره) معتبر تا 1 سال و 26 روز,
21,http://emalls.ir//files/shoplogo/boele0mj2o034kjmqvp1jnim8ulvyjjctylvv6pdzuufnf2f1g[medium].png,سیب کالا,https://emalls.ir//Shop/20343/,20343,اینترنتی,,,قطع همکاری با ایمالز,seebkala .com,۰۴۱۳۴۷۸۰۴۸۸,محله منظریه ، بلوار شاهد ، کوچه ده متری دوازدهم ، پلاک 537 ، ساختمان منظریه 1 ، طبقه اول ، واحد غربی,abf [dot] sina [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:50.260453+00:00,آذربایجان شرقی - تبریز,--,https://seebkala.com/,دارد (یک ستاره),
22,http://emalls.ir/src/shop-default.svg,مدیر عامل,https://emalls.ir//Shop/21814/,21814,اینترنتی,,,قطع همکاری با ایمالز,علیرضا امامی,۲۶۳۵۹۳۴۶,شهرک غرب بلوار درختی خ حافظی پلاک  ۲۹.واحد ۶,Alirezaemami9806 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:50.756868+00:00,تهران - تهران,--,http://dadman-law.ir/,ندارد,
25,http://emalls.ir//files/shoplogo/rmvlwpno206iqsub5rxwodh8bkrqz7vdr3kurl2fbmlrd62duj[medium].png,اسنپ کالا,https://emalls.ir//Shop/40806/,40806,اینترنتی,,,قطع همکاری با ایمالز,زهرا رستمی,۰۵۱۳۸۴۴۵۰۰۱,محله: سجاد، خیابان شقایق شمالی[سجاد13-ابن سینا16]، کوچه بزرگمهرشمالی 2، پلاک: 0.0، طبقه: همکف,esipt999 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:51.092426+00:00,خراسان رضوی - مشهد,--,http://snappkala.top/,دارد (یک ستاره) معتبر تا 11 ماه و 5 روز,
26,http://emalls.ir//files/shoplogo/18vbv1skwc4jvrdehhrw5ifoeq0t8xwjjwddtem8fvvpwb2h6b[medium].png,ام بی دکوری,https://emalls.ir//Shop/34492/,34492,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,گروه بازرگانی دکوراسیون داخلی محمد بصیری ,۰۱۷۳۲۵۴۷۳۳۵,شهرک رازی.روبه رو پارتیان۴.فروشگاه ام بی دکوری,info [at] mbdecori [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:51.395150+00:00,گلستان - گرگان,1 سال و 7 ماه و 9 روز,https://mbdecori.com/,دارد (یک ستاره) معتبر تا 6 ماه و 16 روز,
27,http://emalls.ir/src/shop-default.svg,یوسف اوغلی اصل,https://emalls.ir//Shop/43786/,43786,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,سعید یوسف اوغلی اصل,,,saeedonline100 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:51.797211+00:00,,8 ماه و 24 روز,,,
21,http://emalls.ir//files/shoplogo/ni2afxngti5msjvdfdwh2g0ytnftafpugquwbk7n7wp0chw68a[medium].png,جهان هلدینگ,https://emalls.ir//Shop/40646/,40646,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,فرناز زمانی,۰۳۱۳۲۷۵۵۹۸۶,محله: خواجو، کوچه مادی نیاصرم، خیابان مشتاق، پلاک: -41.0، تجاری اداری هایلند، پلاک قدیمی 62، طبقه: 5,jahanenergy31 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:52.164329+00:00,اصفهان - اصفهان,1 سال و 8 روز,https://jahanholdings.com/,دارد (یک ستاره) معتبر تا 10 ماه و 11 روز,
22,http://emalls.ir//files/shoplogo/285a0l3s12hoi6ljpsbyaqei3loyzg6dviaroa5e465egetlpn[medium].png,فایل رو,https://emalls.ir//Shop/41258/,41258,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,رحیمه مرادی عربلو,۰۴۱۳۶۵۷۲۸۰۷ - ۹۸۹۳۰۷۴۳۱۸۱۰,سیلاب، کوچه صفا، کوچه فجر، پلاک: -11.0، طبقه: همکف,missnazi1381 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:52.544112+00:00,آذربایجان شرقی - تبریز,11 ماه و 20 روز,https://filero.ir/,دارد (یک ستاره) معتبر تا 2 روز,
23,http://emalls.ir/src/shop-default.svg,ستومکس,https://emalls.ir//Shop/47291/,47291,اینترنتی,,,عدم همکاری با ایمالز,پیشگام کالای سازمند ,۰۲۶۳۶۳۰۶۰۵۵,شهرک امیدوار، خیابان امیرکبیر[امام خمینی44]، بن بست طاهاسوم، پلاک: 0.0، قطعه27، طبقه: همکف,ziafat534 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:52.856014+00:00,البرز - کرج,--,https://setomax.com/,دارد (یک ستاره) معتبر تا 4 ماه و 22 روز,
26,http://emalls.ir//files/shoplogo/f0usrtkfybcmyiknzzbk4h426xwqsjen2c2az71dqx2v0lg3e6[medium].png,بس دیجی,https://emalls.ir//Shop/48451/,48451,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد زارع,۰۷۱۳۷۳۳۰۳۵۸,محله: زند، خیابان اهلی، بن بست 1 اهلی ، پلاک: 0.0، تجاری شهر، طبقه: 1، واحد: C-19,info [at] besdigi [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989044280800,https://t.me/janebi_711_admin,https://instagram.com/besdigi",چهارشنبه ۳ بهمن,2025-01-22 15:09:53.418526+00:00,فارس - شیراز,5 ماه و 16 روز,https://besdigi.com/,دارد (یک ستاره) معتبر تا 1 سال و 24 روز,
21,http://emalls.ir/src/shop-default.svg,وی ام استور,https://emalls.ir//Shop/48391/,48391,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,احسان محمدی,۰۹۱۶۷۰۸۸۴۶۱,خیابان سید الشهدا - خیابان سید الشهدا - کوچه آزاده دهم - پلاک : 22.0 - طبقه : 1,info [at] vmstore [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:53.524928+00:00,لرستان - کوهدشت,5 ماه و 17 روز,https://vmstore.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 12 روز,
27,http://emalls.ir//files/shoplogo/f3qalhci3665oxkaqwsdj0zju1xv88ul0zy1jsgjrc8fb6fpz1[medium].jpg,دیجی بازی,https://emalls.ir//Shop/49823/,49823,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محسن عبداله پور,۰۲۱۷۷۷۲۰۴۴۸, تهرانپارس - خیابان شهید محمود آهنی امینه (119) - خیابان شهید مسعود نوکار ( 154 غربی) - پلاک : 17.0 - طبقه : 1,info [at] digibazy [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:53.750273+00:00,تهران - تهران,4 ماه و 11 روز,https://digibazy.com/,دارد (یک ستاره) معتبر تا 1 سال و 6 ماه و 16 روز,
34,http://emalls.ir//files/shoplogo/8iwg4tj5h62kz8gafdem5nt8skujgaj672zk8vb7g8sruss322[medium].png,آمیتیس ,https://emalls.ir//Shop/2179/,2179,اینترنتی,,,عدم همکاری با ایمالز,mehdi khankarami,۰۲۱۸۸۸۵۰۹۵۳,کاووسیه، خیابان دفینه، خیابان شهید علیرضا دامن افشار، پلاک: 61.0، پایتخت، بلوک B، طبقه: 10، واحد: 1001,info [at] amitis-group [dot] com	,۳.۵,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.116210+00:00,تهران - تهران,--,http://www.amitis-group.com/,دارد (یک ستاره),
24,http://emalls.ir/src/shop-default.svg,ایساکو تأمین,https://emalls.ir//Shop/49132/,49132,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی نوراللهی راوری,۰۲۱۳۶۹۰۰۱۴۳,شهرک نفت - خیابان بهشت - بن بست سرو - بهشت( قطعه 84) - پلاک : -2.0 - طبقه : 7 - واحد : 34,namoroph [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.246589+00:00,تهران - تهران,5 ماه,https://partplaza.ir/,دارد (یک ستاره) معتبر تا 1 سال و 2 ماه و 25 روز,
21,http://emalls.ir//files/shoplogo/2fshitp26xhhzrb1cethzwbrokqo1mar7l6y7fccjdgdczkrbq[medium].png,لیان مارکت,https://emalls.ir//Shop/3638/,3638,اینترنتی,,,قطع همکاری با ایمالز,حسن کفاشان,۰۷۷۳۳۳۲۲۴۱۵,"بوشهر بوشهر محله صلح آباد، خیابان طالقانی، بلوار طالقانی، میدان اداره بندر، ساختمان احمدی ـ یانمار، طبقه ۱
",Hassankaffashan [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.385960+00:00,بوشهر - بندر بوشهر,--,https://liyanmarket.com/,ندارد,
26,http://emalls.ir/src/shop-default.svg,بی واسطه شاپ,https://emalls.ir//Shop/46997/,46997,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,هادی قهرمانی,۰۲۱۹۱۳۰۴۱۲۶,نسیم شهر، کوچه آیت اله صدر، کوچه دوراهی ایثار1و2، پلاک: 155.0، طبقه: همکف،,hadigh512 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.485641+00:00,تهران - بهارستان,6 ماه و 18 روز,https://bivaseteshop.ir/,دارد (یک ستاره),
27,http://emalls.ir/src/shop-default.svg,چین یدک,https://emalls.ir//Shop/52912/,52912,اینترنتی,,,عدم همکاری با ایمالز,آرش علی پور,۰۹۱۲۳۱۱۷۵۸۹,محله : مرادآباد - جاده (نوجه ده) - بلوار ولایت - پلاک : 0.0 - طبقه : همکف - واحد : 13,a [dot] alipour311 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.589868+00:00,آذربایجان شرقی - شبستر,--,https://chin-yadak.ir/,,
22,http://emalls.ir//files/shoplogo/mthdexlfv1svha3alyrwp624ncwqjzd2mnstcced23lg1ptnck[medium].png,پاپیروس,https://emalls.ir//Shop/36218/,36218,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,محمد جزایری,۰۲۱۶۶۹۸۱۱۰۶,محله: شیخ هادی، خیابان اردیبهشت، کوچه خوزستان، پلاک: 6.0، طبقه: 4، واحد: 7,jazayerri [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:54.813626+00:00,تهران - تهران,1 سال و 5 ماه و 10 روز,https://www.papirusshop.ir/,دارد (صفر ستاره),
23,http://emalls.ir//files/shoplogo/szjm6blki2cv2pb4s0mfhdznlfp0t78igqiifc3h3kq61shb5l[medium].png,نیروکده ,https://emalls.ir//Shop/24751/,24751,اینترنتی,,,قطع همکاری با ایمالز,رضا کنگری,۰۴۱۳۵۵۱۵۹۴۵,تبریز خیابان امام پاساژ وسکانیان طبقه اول پلاک ۲۰,Rezakangari400 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:55.088395+00:00,آذربایجان شرقی - تبریز,--,https://www.nirookade.ir/,دارد (یک ستاره),
24,http://emalls.ir/src/shop-default.svg,ریزموج الکتریک طوس,https://emalls.ir//Shop/41268/,41268,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سید جواد سید کلانتری,۰۵۱۳۸۴۱۴۰۵۷,فلسطین 7 پ 44,info [at] rizmoj [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:55.558232+00:00,خراسان رضوی - مشهد,11 ماه و 19 روز,https://rizmoj.ir/fa/,دارد (یک ستاره) معتبر تا 5 روز,
25,http://emalls.ir//files/shoplogo/delvjk8mr7yohus88wki21ygk5kplqj4u3g7dh8dhrdvbzios2[medium].png,ماهان تل ,https://emalls.ir//Shop/31305/,31305,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علیرضا خوارزمی ,۰۳۱۳۲۳۵۵۷۷۹,خلجا، کوچه شهید مجتبی تربتیان11، خیابان خلجا، پلاک: 131.0، تجاری امین، طبقه: 1,bisimmojaz [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:56.040916+00:00,اصفهان - اصفهان,2 سال و 4 روز,https://motocom.ir/,دارد (صفر ستاره),
26,http://emalls.ir//files/shoplogo/hp2s6grhjyipxvm8cu6fecdn8joa4gsmoyl7ncitq0uhv3fj7b[medium].png,اچ توک,https://emalls.ir//Shop/44110/,44110,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,حامد حیدری,۰۷۱۴۴۳۴۱۹۳۷,محله: م انقلاب، خیابان شهیدان بهرامی، بن بست دوم شهیدان بهرامی، پلاک: -36.0، طبقه: همکف,heydari93 [dot] itsu [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:56.612664+00:00,فارس - آباده,8 ماه و 16 روز,https://htock.com/,دارد (یک ستاره) معتبر تا 20 روز,
22,http://emalls.ir/src/shop-default.svg,موبایل شهر اراک,https://emalls.ir//Shop/50525/,50525,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی حاجیعلی بگی,۰۸۶۳۴۴۵۱۰۳۷,قائم مقام - کوچه شهید محسن حسن زاده[24و21] - خیابان قائم مقام فراهانی[34و32] - پلاک : 0.0 - طبقه : همکف,alihajal0918 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:56.716159+00:00,مرکزی - اراک,3 ماه و 25 روز,https://mobilcity.ir/,دارد (یک ستاره) معتبر تا 1 سال و 7 ماه و 2 روز,
27,http://emalls.ir/src/shop-default.svg,لباس بچم,https://emalls.ir//Shop/50175/,50175,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ستاره حسابیان,,شهرک کیهان - خیابان نیلوفر - خیابان نیلوفر سوم غربی - پلاک : 16.0 - طبقه : 2,setareh200 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:56.971479+00:00,تهران - تهران,4 ماه و 4 روز,https://lebasebacham.ir/,دارد (یک ستاره) معتبر تا 8 ماه و 5 روز,
34,http://emalls.ir/src/shop-default.svg,بازرگانی داودی,https://emalls.ir//Shop/47359/,47359,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدی داودی زاده,۰۹۱۵۸۹۸۹۳۸۱,,r_z_heidari [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:57.426572+00:00,خراسان رضوی - مشهد,6 ماه و 9 روز,,,
29,http://emalls.ir/src/shop-default.svg,پت شاپ سیمبا,https://emalls.ir//Shop/48208/,48208,اینترنتی و حضوری,,,عدم همکاری با ایمالز,فاطمه عاشورزاده,۰۹۰۱۳۰۸۱۳۵۱,شهرآرا - بلوار گلدیس - خیابان لادن 35 [گلدیس 13] - پلاک : 19.001 - طبقه : همکف,jamal [dot] ep7569 [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989156840852,https://instagram.com/pet.shop_simba",چهارشنبه ۳ بهمن,2025-01-22 15:09:57.811078+00:00,خراسان رضوی - مشهد,--,https://simba-pet-shop.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 5 روز,
22,http://emalls.ir//files/shoplogo/6s7hpvnulqjjo7n7m5uw7gf2zrygybzgsy6tzrsjdg422er4jt[medium].jpg,ویک شاپ,https://emalls.ir//Shop/23302/,23302,اینترنتی,,,قطع همکاری با ایمالز,ویک شاپ,۰۹۱۱۹۷۸۸۰۰۹,"بلوار امام رضا (ع) – جنب پمپ بنزین پرگر – مجتمع وسعت الکترونیک کوچان

",INFO [at] VEKSHOP [dot] IR,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:58.359874+00:00,گیلان - آستانه اشرفیه,--,https://vekshop.ir/,دارد (یک ستاره) معتبر تا 7 ماه و 4 روز,
23,http://emalls.ir/src/shop-default.svg,پارمیس شاپ,https://emalls.ir//Shop/43495/,43495,اینترنتی,,,قطع همکاری با ایمالز,همایون هاشمی,۰۹۳۸۵۶۷۶۹۰۷,عظیم آباد - خیابان یگانه - خیابان شهید عباس صحرایی شمالی - میلاد بلوک A2 (مریم 2 ) ورودی شمالی - پلاک : 0.0 - طبقه : 1 - واحد : 1,info [at] parmis-shop [dot] ir,بدون امتیاز,https://web.whatsapp.com/send?phone=989385676907,چهارشنبه ۳ بهمن,2025-01-22 15:09:58.692631+00:00,تهران - تهران,--,https://parmis-shop.ir,دارد (یک ستاره) معتبر تا 1 سال و 2 ماه و 29 روز,
25,http://emalls.ir/src/shop-default.svg,آژانس متقارن,https://emalls.ir//Shop/43531/,43531,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سلمان علی‌پور,۰۱۳۳۲۴۲۷۰۳۷,چهارراه پورسینا(چله خانه)، کوچه یاس، خیابان امام خمینی(ره)، پلاک: 210.0، طبقه: همکف,support [at] motagharen [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:58.965855+00:00,گیلان - رشت,9 ماه,https://motagharen.com/,,
34,http://emalls.ir//files/shoplogo/2yrr6jer6d7cmi5zcrrlrwh1eafyu85mo0qffckufotgc0gppa[medium].png,بیکوپلاس,https://emalls.ir//Shop/3863/,3863,اینترنتی,,,عدم همکاری با ایمالز,سعید غلامپور,۰۵۱۳۱۴۰۴,"خراسان رضوی مشهد منطقه شهرداری امام خمینی، خیابان امام خمینی، خیابان شهید تولایی -ملک الشعرای بهار ۲۸، ساختمان فروشگاه اینترنتی دایان، طبقه دوم
",bikopage [at] gmail [dot] com	,۵,,چهارشنبه ۳ بهمن,2025-01-22 15:09:59.296673+00:00,خراسان رضوی - مشهد,--,http://bikoplus.com/,دارد (یک ستاره) معتبر تا 6 ماه و 4 روز,
29,http://emalls.ir//files/shoplogo/fxlhgmf58qyh1svg7587mhmsc8nskev7a7p8whowesjmpigwb3[medium].png,دامون پلاست,https://emalls.ir//Shop/31628/,31628,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علیرضا دهقانی,۰۲۱۲۲۶۳۵۹۵۷,محله تپه سیف ، خیابان اصلی تپه سیف ، کوچه یاس پنجم غربی ، پلاک 0 ، طبقه همکف,damoon [dot] hookah [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:59.592758+00:00,تهران - تهران,1 سال و 11 ماه و 21 روز,https://damoonplast.com/,دارد (یک ستاره),
28,http://emalls.ir/src/shop-default.svg,مرکز گیم,https://emalls.ir//Shop/43300/,43300,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,عسل فرج پوردهقانی,۰۲۱۹۱۰۳۵۵۱۶,شهرک مصلی، کوچه یاسمن شرقی، خیابان ملامحمدفضولی، پلاک: 0.0، اولدوز، ق 682، طبقه: 7، واحد: 9,info [at] markazgame [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989108101056,https://t.me/markaz_game",چهارشنبه ۳ بهمن,2025-01-22 15:09:59.839847+00:00,تهران - تهران,9 ماه و 6 روز,https://markazgame.com/,دارد (یک ستاره),
21,http://emalls.ir/src/shop-default.svg,بوتیک خوش اخلاق,https://emalls.ir//Shop/47635/,47635,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمود خوش اخلاق,۰۳۱۴۲۵۰۷۰۹۲,مطهری - بلوار آیت اله منتظری - بلوار مطهری - پلاک : 324.0 - طبقه : همکف,tahakhwshakhlaq [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:09:59.945493+00:00,اصفهان - نجف‌آباد,6 ماه و 2 روز,https://khoshakhlaq.ir/,دارد (یک ستاره) معتبر تا 1 سال و 4 ماه و 6 روز,
33,http://emalls.ir/src/shop-default.svg,الولوکس,https://emalls.ir//Shop/40900/,40900,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سیدمحمدرضا ترابی,۰۲۱۴۴۵۲۳۰۷۵,محله: پاسداران (تهرانسر مرکزی)، بلوار گلها، کوچه بیست و سوم، پلاک: 1.0، طبقه: 3,Mohamadtorabii80 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:10:00.171920+00:00,تهران - تهران,1 سال و 1 روز,https://alolux.net/,دارد (یک ستاره) معتبر تا 8 ماه و 16 روز,
23,http://emalls.ir/src/shop-default.svg,سروش موبایل,https://emalls.ir//Shop/48840/,48840,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد عرب,۰۵۱۳۸۳۲۶۳۲۰,گلبهار - بلوار جامی - خیابان جامی 10 - خانه سازی (فاز 4) 8 - پلاک : 8.0 - طبقه : 2 - واحد : 8,mohamadarab1507 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:10:00.313443+00:00,خراسان رضوی - گلبهار,5 ماه و 5 روز,https://sorooshmobile.com/,دارد (یک ستاره),
