shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
9,http://emalls.ir//files/shoplogo/aabquf2v0dcr71u038mrogu3fx80ipymllxbrs202f47r6gpdq[medium].png,ایواژ,https://emalls.ir//Shop/30081/,30081,اینترنتی,,,قطع همکاری با ایمالز,رضا رستی,۰۲۱۹۱۰۳۰۸۵۵,محله: کوی زیتون کارمندی، خیابان حجت، خیابان شهید ابراهیم انوشه [ زهره ]، پلاک: 0.0، طبقه: همکف,meghyastarsim2 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:47.485045+00:00,خوزستان - اهواز,--,https://ivazh.ir/,دارد (یک ستاره),
12,http://emalls.ir//files/shoplogo/5g7lmobwdn7q2lw6tw7f35ke3wt31y0oiew2rbi2l4moh626p1[medium].png,نوین سنتر (نقد و اقساط),https://emalls.ir//Shop/2694/,2694,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,ابوالفضل غلامی,۰۲۱۸۸۴۱۴۰۰۰,"تهران تهران محله اجاره دار، خیابان اجاره دار، ساختمان لوازم خانگی غلامی، پلاک ۵۷۴
",novincente21 [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:12:47.744742+00:00,تهران - تهران,5 سال و 5 ماه و 15 روز,http://www.novincenter.com/,دارد (یک ستاره),
13,http://emalls.ir//files/shoplogo/atw81vwdaqjtmd1xdcr5oa0kdnx1ze3u65xjrf4rom7b70q2r8[medium].png,اچ پی ایکس,https://emalls.ir//Shop/38634/,38634,اینترنتی,,,عدم همکاری با ایمالز,آرمین محمدی,۰۲۱۷۷۲۹۳۹۶۷,نظام آباد شمالی، خیابان شهید علیرضا یاوری (سوم)، خیابان شهید ابراهیم یوسفی، پلاک: 5.0، ساختمان پارسا، طبقه: سوم، واحد: 3,arminblack [dot] info [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:47.890639+00:00,تهران - تهران,--,https://hpx.ir/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/uod47ilmtk6drdddh7p5vemutig8b7apme571m2rtt0hyzrgvd[medium].png,میستریا,https://emalls.ir//Shop/3148/,3148,اینترنتی,,,عدم همکاری با ایمالز,saeed fathi,۰۲۶۳۲۲۸۵۱۱۳,"تهران تجریش مجتمع ارگ تجریش همکف اول واحد 137


",saeedfathi849 [at] gmail [dot] com	,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:12:48.155301+00:00,تهران - تهران,--,https://www.mysteriastores.com/,دارد (یک ستاره),
8,http://emalls.ir//files/shoplogo/ats3uvzcwc5vmbewdrnp7o26zzlt7ttd08qlnohxc15y6aq3cf[medium].png,فرامارکت,https://emalls.ir//Shop/3650/,3650,اینترنتی,,,عدم همکاری با ایمالز,فرامارکت,۰۵۱۳۶۶۲۸۰۳۶-۰۹۱۵۲۰۴۸۱۰,مشهد- بلوار طوس- بین طوس 97 و 99 – مجتمع آریا – 8 متری – پلاک,info [at] faramarket24 [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:48.433167+00:00,خراسان رضوی - مشهد,--,http://faramarket24.com/,دارد (یک ستاره),
10,http://emalls.ir//files/shoplogo/qwoejf74sp5j1jpgoxp8mm5pjyzrd7mpqo5zkypd80fc80eclq[medium].png,یدک پی,https://emalls.ir//Shop/41052/,41052,اینترنتی,,,عدم همکاری با ایمالز,سیدمهدی حسینی توکلی,۰۲۶۳۳۵۰۷۲۸۷,گلشهر غربی، بلوار یاس ، خیابان مینا، پلاک: 0.0، پردیس، طبقه: همکف، واحد: 1,info [at] yadakpay [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:48.976009+00:00,البرز - کرج,--,https://yadakpay.com/,دارد (یک ستاره) معتبر تا 9 ماه و 15 روز,
13,http://emalls.ir//files/shoplogo/3iep8tzz53vo18q020aqn4s51czglojua52ucftik7hlymybeb[medium].png,کور آی لند,https://emalls.ir//Shop/28262/,28262,اینترنتی,,,قطع همکاری با ایمالز,محمد زنگنه, ۰۲۱۶۶۴۹۰۸۶۲,دانشگاه تهران، خیابان بزرگمهر، خیابان فلسطین، پلاک: 357.0، پزشکان، طبقه: 4، واحد: 35،,mohamad [dot] zanganeh88 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:49.743477+00:00,تهران - تهران,--,https://core-i-land.ir/,دارد (یک ستاره),
18,http://emalls.ir//files/shoplogo/gy5hte2484po53fgwlnknizvlvzaxuddsl2lry22r62hnubtod[medium].png,یویوکالا,https://emalls.ir//Shop/35553/,35553,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد حسین جلال زاده هنجنی ,۰۳۱۵۴۲۲۷۲۹۲,فاطمیه، کوچه فرعی نظری، کوچه شهید حسین نظری، پلاک: 34.0، طبقه: همکف،,e [dot] mansouri [dot] nezhad [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:50.150806+00:00,اصفهان - نطنز,1 سال و 6 ماه و 1 روز,https://yoyokala.com/,دارد (یک ستاره) معتبر تا 4 ماه و 10 روز,
6,http://emalls.ir//files/shoplogo/8suxdhm2lxarbmfh3ff5zxirggph6qm6nyu6k0n3rbsn7vl4w6[medium].png,هربال شاپ ایران,https://emalls.ir//Shop/31070/,31070,اینترنتی,,,قطع همکاری با ایمالز,حمید عربی,۰۳۱۳۶۳۰۶۰۲۴,همت آباد، خیابان شهید خلیلی، بن بست صبحانی [69]- بن ((مرتضی عربی))، پلاک: 0.0، طبقه: همکف,hamidarabi210 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:50.475415+00:00,اصفهان - اصفهان,--,https://herbalshopiran.com/,دارد (یک ستاره),
8,http://emalls.ir//files/shoplogo/jr6hzk0g26778jokv16efnukfqkr7zcsfsqmty1slozj5ksz38[medium].png,صدامون,https://emalls.ir//Shop/5398/,5398,اینترنتی و حضوری,,,غیرفعال به درخواست مدیر فروشگاه,پژمان همتی,۰۲۱۸۸۷۷۵۶۳۱,تهران بلوار میرداماد مجتمع کامپیوتر پایتخت طبقه دوم  واحد 204 فروشگاه صدامون,pejman [dot] hemati1 [at] gmail [dot] com	,۳.۷,"https://web.whatsapp.com/send?phone=989123306489,https://t.me/Hamed_tjr",چهارشنبه ۳ بهمن,2025-01-22 16:12:50.796555+00:00,تهران - تهران,4 سال و 2 ماه و 7 روز,https://sedamoon.com/,دارد (یک ستاره),
10,http://emalls.ir//files/shoplogo/30utm8vhidbv8bhez4tjrdliqk5k8wesqbpctrm1ktqt2il5fc[medium].png,تتاکو,https://emalls.ir//Shop/35767/,35767,اینترنتی,,,عدم همکاری با ایمالز,توان تجهیز انرژی آریا ,۰۲۱۵۶۶۹۹۲۲۱,محله: باغ فیض، بلوار امام حسین (ع )، بلوار بسیج، پلاک: 270.0، تجاری نگین، طبقه: 1,info [at] tetaco [dot] org,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:51.173886+00:00,تهران - اسلام‌شهر,--,https://tetaco.org/,دارد (یک ستاره) معتبر تا 1 ماه و 16 روز,
7,http://emalls.ir/src/shop-default.svg,پیشتازان صدای نقش جهان,https://emalls.ir//Shop/6569/,6569,اینترنتی,,,عدم همکاری با ایمالز,وحید دانشمندی,۰۳۱۴۵۳۴۶۰۰۷,خیابان شریعتی پلاک ۶۱,Vahid [dot] daneshmandi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:51.756912+00:00,اصفهان - شاهین‌شهر,--,http://soundco.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 18 روز,
13,http://emalls.ir//files/shoplogo/3qor2uf02eusqedyy3lfij61sff0m3gwbvpvtd85y4e2zkxqdw[medium].png,نیترو لپ تاپ,https://emalls.ir//Shop/25711/,25711,اینترنتی,,,قطع همکاری با ایمالز,نوید شیخ کریمی,۰۴۴۴۶۲۲۹۹۲۸, محله: دهکده قاسم آقا، کوچه شه پول 4، کوچه سرو13، پلاک: 0.,info [at] nitrolaptop [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:52.004922+00:00,آذربایجان غربی - بوکان,--,https://nitrolaptop.com/,دارد (یک ستاره),
16,http://emalls.ir//files/shoplogo/sixzojh1zx78cy2clcvsrd82mqgdjk3v56awgy6s6kfo88qtbn[medium].png,نازشو,https://emalls.ir//Shop/37558/,37558,اینترنتی,,,عدم همکاری با ایمالز,محمدعلی بهزاد پور,۰۲۱۸۸۳۴۱۲۲۹,ایرانشهر، خیابان نجومی، خیابان شهید دکتر مفتح، پلاک: 28.0، طبقه: 1، واحد: 1,mohammad [dot] behzadi63 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:52.241483+00:00,تهران - تهران,--,https://nazshow.com/,دارد (یک ستاره) معتبر تا 6 ماه و 2 روز,
14,http://emalls.ir//files/shoplogo/7rac3ahe6crf42vgj35vjyjuegu631hzvyae7oeli2wqtfvhru[medium].png, پوشاک شیاکو,https://emalls.ir//Shop/38235/,38235,اینترنتی,,,عدم همکاری با ایمالز,مهدیه عباسی,۰۲۱۳۳۴۳۶۸۰۷,حسین آباد دولاب، کوچه شهید نصرت اله مرادی، بن بست سلیمانی، پلاک: 7.0، طبقه: 3,shiacowear [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:52.404287+00:00,تهران - تهران,--,https://shiacowear.ir/,دارد (یک ستاره) معتبر تا 5 ماه,
11,http://emalls.ir//files/shoplogo/mr5pc1pzj7a1lh7mncv2nznaj5t3cm33ancdr7sgkp4ut57p8r[medium].png,آی تک,https://emalls.ir//Shop/28750/,28750,اینترنتی,,,قطع همکاری با ایمالز,علیرضا رحمی, ۰۲۱۴۴۰۵۶۳۳۶,مراد آباد، خیابان الوند، کوچه کوهسار چهاردهم مرکزی، پلاک: 4.0، طبقه: 2، واحد: 4،,alireza [dot] rahmi [dot] 61 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:52.651265+00:00,تهران - تهران,--,https://aytakmattress.ir/,دارد (یک ستاره),
16,http://emalls.ir//files/shoplogo/srkcbyf27xxrty6q1134cpf6fu3y06aaii8vaiunfjmpv1e8fe[medium].png,همیار پرینتر,https://emalls.ir//Shop/33305/,33305,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,رایان چاپگر البرز ,۰۲۱۲۶۴۰۵۲۸۷,حسن آباد - زرگنده، خیابان شهیدمهردادنصیری، خیابان شریفی، پلاک: -4.0، طبقه: همکف، واحد: 4،,rayanchapgarsales[at]gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:52.927057+00:00,تهران - تهران,1 سال و 8 ماه و 24 روز,https://hamyarprinter.com/,دارد (یک ستاره) معتبر تا 9 ماه و 27 روز,
14,http://emalls.ir//files/shoplogo/8zqs3qh6ljv62z37bq8repsvxaalvko57ezs5r7f4xpt2ukaf4[medium].png,مسینا,https://emalls.ir//Shop/4347/,4347,اینترنتی,,,غیرفعال به دلیل نداشتن نماد,محمدرضا حسنی گودرزی,۰۲۶۳۶۱۰۶۸۸۵,"البرز گرمدره محله ناصریه، خیابان تاجبخش، خیابان شهید احمدی، پلاک ۷۱۳
",info [at] messinalighting [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:53.510402+00:00,البرز - کرج,4 سال و 6 ماه و 21 روز,https://messinalighting.ir/,دارد (یک ستاره),
18,http://emalls.ir//files/shoplogo/hpsm0ap8tbqgtfv01jbme27ml2sm7nx5xz8d4qijgysagq1y0k[medium].png,کی مد,https://emalls.ir//Shop/30971/,30971,اینترنتی,,,عدم همکاری با ایمالز,کاظم حدادیان۳,۰۵۶۳۲۴۵۴۲۰۴,گلها، کوچه جابربن حیان 1، خیابان جرجانی، پلاک: 54.0، طبقه: همکف,sn [dot] haddadian [at] yahoo [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:12:54.009324+00:00,خراسان جنوبی - بیرجند,--,https://keymed.ir/,دارد (یک ستاره),
10,http://emalls.ir/src/shop-default.svg,آرایشی مروارید ,https://emalls.ir//Shop/34390/,34390,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,شیدا سعادتخانی,۰۹۳۸۰۳۵۲۴۶۵,اسلام آباد، کوچه شهید غلامعلی رسولی[درمانگاه]، خیابان شهید علی مهرانی[درمانگاه]، پلاک: 111.0، طبقه: همکف.,sheidasaadatkhani [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:54.347520+00:00,البرز - کرج,1 سال و 7 ماه و 12 روز,https://arayeshi-morvarid.ir/,دارد (صفر ستاره),
7,http://emalls.ir/src/shop-default.svg,مایدر,https://emalls.ir//Shop/37013/,37013,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مريم نيازي شهركي,۰۹۱۳۳۸۴۴۰۲۸ - ۰۳۸۳۳۳۳۴۶۳۱,هواشناسی، خیابان سید جمال الدین اسد آبادی، کوچه 2، پلاک: 5.0، طبقه: همکف,baharmaryam11 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:54.506005+00:00,چهار محال بختیاری - شهرکرد,1 سال و 4 ماه و 12 روز,https://mydor.ir/,دارد (یک ستاره),
12,http://emalls.ir//files/shoplogo/2rrkvdnipi36ug8rue035cxme6dyc8y5daidj2usn80hzh0he3[medium].png, تیسان,https://emalls.ir//Shop/7415/,7415,اینترنتی,,,عدم همکاری با ایمالز,سینا انصاری,۰۲۱۷۷۶۳۸۷۱۰,خیابان شهید حمید نورمحمدی ، خیابان شهید برادران قائدی ، پلاک 186 ، مجتمع اداری هدایت ، طبقه چهارم ، واحد 403,pooneh [dot] mofidi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:54.648063+00:00,تهران - تهران,--,https://tsun.store/,دارد (یک ستاره),
11,http://emalls.ir/src/shop-default.svg,لوازم خانگی کهربا,https://emalls.ir//Shop/48764/,48764,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدی کهربایی,۰۲۱۵۵۱۸۱۵۷۱,تهران_شوش_خ صابونیان_خ دشتبان زاده_پاساژ مهتاب_طبقه منفی ۱_واحد ۳,nsasaeed [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:54.774479+00:00,تهران - تهران,5 ماه و 8 روز,,,
8,http://emalls.ir//files/shoplogo/b8jbgskaydjdonp5kmbpymq08eaflqe7nsbuczlmwxtno1x1ir[medium].png,صنايع دستی میرجلالی,https://emalls.ir//Shop/20898/,20898,اینترنتی,,,قطع همکاری با ایمالز,سید علی میرجلال الدینی,۰۳۱۳۲۲۰۰۵۷۱,"محله نقش جهان ، خیابان سعدی ، کوچه بازار هنر آفرینش ، پلاک -110 ، طبقه همکف
",rahtab313 [at] GMAIL [dot] COM,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:55.387049+00:00,اصفهان - اصفهان,--,http://mirjalali.com/,دارد (یک ستاره),
6,http://emalls.ir/src/shop-default.svg,حافظ نوت بوک,https://emalls.ir//Shop/34087/,34087,اینترنتی,,,قطع همکاری با ایمالز,مجید نادرخانی ,۰۸۸۹۳۵۷۲۱,دانشگاه تهران، خیابان دمشق، خیابان ولیعصر، پلاک: 1586.0، تجاری اداری ایران، 32، طبقه: -1، واحد: 541,majidsilence1 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:55.502527+00:00,تهران - تهران,--,https://hafeznotebook.ir/,دارد (صفر ستاره),
10,http://emalls.ir//files/shoplogo/wmwoskxz87a82ef6xj4fa7ttrxjd7q2ticx7bvf4yea8qmdtu5[medium].png,اطمینان یدک,https://emalls.ir//Shop/6681/,6681,اینترنتی,,,عدم همکاری با ایمالز,محمد احمدی,۰۳۱۵۴۳۴۲۰۶۷,"سایر نطنز بخش امام زاده ، شهر بادرود، محله بادرود ، خیابان شهید رجایی ، خیابان امام خمینی ، پلاک 673 ، طبقه همکف
",info [at] etminanyadak [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:55.907159+00:00,اصفهان - نطنز,--,https://etminanyadak.com/,دارد (یک ستاره),
7,http://emalls.ir//files/shoplogo/sxi1iolat3nedbp2nevtco6ryq0erwgpjp44rtl3ibg6t51xl2[medium].png,ایدو,https://emalls.ir//Shop/29466/,29466,اینترنتی,,,قطع همکاری با ایمالز,محمد وثیق, ۰۳۵۳۶۲۸۹۱۰۴,اکبرآباد، کوچه 40 [اسلامیه]، بن بست 5 صادقیان ، پلاک: -30.0، طبقه: همکف,mehdiwasigh [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:56.203631+00:00,یزد - یزد,--,https://coveringsport.ir/,دارد (صفر ستاره),
12,http://emalls.ir/src/shop-default.svg,فیلاپرینت ,https://emalls.ir//Shop/26335/,26335,اینترنتی,,,قطع همکاری با ایمالز,مرتضی محمدی,۰۲۱۴۴۴۰۶۵۳۸,اشرفی اصفهانی.نرسیده به پونک.خ صفاریان طوسی.ک طالقانی.ک نیستان شرقی.پ ۵.واحد۷,mateo [dot] mark200 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:56.411310+00:00,تهران - تهران,--,https://www.sarv3d.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/jdd2100yqf5k2pc7mk2i5wu3zhoia85ya83y21wrc48tkmcz6t[medium].jpg,الکترو برتر تبریز,https://emalls.ir//Shop/30496/,30496,اینترنتی,0467217260,,عدم همکاری با ایمالز,سید جوادشرفپور, ۰۴۱۳۵۵۶۵۹۵۷,محله: فردوسی، خیابان فردوسی، بن بست سید گنجی، پلاک: 0.0، سودمند، طبقه: 1، واحد: 10,javad1371413714 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:56.555605+00:00,آذربایجان شرقی - تبریز,--,,ندارد,
8,http://emalls.ir//files/shoplogo/j0i3sc5t2zrtg2wkmbnskvsfhc4v4ihh7xlfdwyw81s8627f3a[medium].png,گلکسی شاپ,https://emalls.ir//Shop/39731/,39731,اینترنتی,,,عدم همکاری با ایمالز,محمد جواد جاری ,۰۳۱۴۲۴۵۴۰۳۰,محله: امیرآباد، کوچه ((دوم))، کوچه آیت اله مدنی 6، پلاک: 17.0، طبقه: همکف,info [at] gallaxyshop [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:56.677693+00:00,اصفهان - نجف‌آباد,--,https://gallaxyshop.ir/,دارد (یک ستاره) معتبر تا 10 ماه و 16 روز,
9,http://emalls.ir//files/shoplogo/we88a8mjtmqf7gmauw70iwtts0a3dhazjibz0h20arxoqta3ek[medium].png,تدبیر سبز,https://emalls.ir//Shop/18283/,18283,اینترنتی,,,عدم همکاری با ایمالز,مجتبی قاسمیان گودگز,۰۳۴۳۴۱۲۲۱۴۸,بخش مرکزی، خیابان ۱۷ شهریور، کوچه ۱۹، ساختمان تدبیر سبز، طبقه همکف ,tadbirsabz [at] yahoo [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 16:12:56.954880+00:00,کرمان - شهر بابک,--,http://tadbiresabz.com/,دارد (یک ستاره),
7,http://emalls.ir/src/shop-default.svg,شاپ کمالی,https://emalls.ir//Shop/37482/,37482,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی کمالی ,۰۵۱۳۳۶۸۷۵۹۵,محله: کارمندان اول ، خیابان مصلی 6، بلوار مصلی، پلاک: 0.0، طبقه: همکف,alikamali2919 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:57.124677+00:00,خراسان رضوی - مشهد,1 سال و 3 ماه و 20 روز,https://shop-kamali2919.ir/,دارد (صفر ستاره),
9,http://emalls.ir//files/shoplogo/dax0cy1b4ohvxq3m0e6x8mzlnd7gevummb42k37hoazxakjh4e[medium].png,ماماپاپالند,https://emalls.ir//Shop/37286/,37286,اینترنتی,,,عدم همکاری با ایمالز,امیرمسعود فکری,۰۸۶۴۲۲۲۲۷۷۱,استقلال، خیابان پاسداران، خیابان استقلال، پلاک: 7.0، طبقه: همکف,mamapapasaveh [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:57.257892+00:00,مرکزی - ساوه,--,https://mamapapaland.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 10 روز,
11,http://emalls.ir//files/shoplogo/qmodmtkg7nkedyd7arpibu1hg2p3svrac8ooh3ik4qet6crse5[medium].png,هیمل شاپ,https://emalls.ir//Shop/28748/,28748,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سامان خوشگو,۰۲۱۳۳۵۳۱۰۳۴,خیابان سعدی جنوبی، کوچه بوشهری خیابان لاله زار، پلاک: 143.0، پاساژ بوشهری، طبقه: همکف، واحد: 2,samankhoshgoo1995 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:57.475477+00:00,تهران - تهران,2 سال و 4 ماه و 12 روز,https://himel.shop/,دارد (یک ستاره),
18,http://emalls.ir//files/shoplogo/keuef4iq3t4k5qcxhksh1r8wt4qcls4ilwh8bv4vr5g2r43ps2[medium].jpg, خوشه چین,https://emalls.ir//Shop/2450/,2450,اینترنتی,,,قطع همکاری با ایمالز,محمد درویشی,۰۳۱-۳۵۸۰۹۲۴۲-۰۹۹۰۵۱۳۳۰۳۸, اصفهان، بلوار کشاورز، میدان 9 دی، گلزار یکم,khushechinshop [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:57.741672+00:00,اصفهان - اصفهان,--,https://khushechin.ir/,دارد (یک ستاره),
12,http://emalls.ir//files/shoplogo/cq2t0soelazn7h1rq4s734fq1gh7jo37wws3prwqqqd3b3m60j[medium].png,فروش تجهیزات شبکه اچ پی ,https://emalls.ir//Shop/6303/,6303,اینترنتی,,,عدم همکاری با ایمالز,لیلا رزقی ,۸۸۷۵۰۶۵۰,خیابان سهروردی شمالی - خیابان خرمشهر - خیابان مرغاب - کوچه ایازی - پلاک 19- واحد 4,rezghi [at] jarco [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:58.307324+00:00,تهران - تهران,--,http://www.shop.myhpe.ir/,ندارد,
6,http://emalls.ir//files/shoplogo/c67hvid5zeqdb6tjwis4za7q53ojetlipb7jrvmbyrrah6c743[medium].png,ویرابازار,https://emalls.ir//Shop/18836/,18836,اینترنتی,,,عدم همکاری با ایمالز,محمد خان زاده,۰۳۵۳۸۳۳۶۲۸۰,محله صفائیه مهرآوران ، کوچه ((فرعی آتشی)) ، کوچه ((ایزدپناه)) ، پلاک 0 ، قطعه1344 ، طبقه همکف,mohammad [dot] khanzade1367 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:58.920805+00:00,تهران - تهران,--,https://virabazar.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 روز,
8,http://emalls.ir//files/shoplogo/m3lxcz4qeptmqe2yxffwq8iftgvzf8r3rcgbi0chrtimqplf6s[medium].jpg,سی مد,https://emalls.ir//Shop/2051/,2051,اینترنتی,,,عدم همکاری با ایمالز,عسگر مشهدی,۰۲۱۶۵۳۴۸۲۶۷-۰۹۱۹۷۸۴۸۴۶۸,"استان تهران – شهرک اندیشه – فاز 1 یک – خیابان هشتم شرقی – مجتمع تجاری رفاه – طبقه اول – واحد 58
",seemodeir [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:59.382448+00:00,تهران - اندیشه,--,https://seemode.ir/,دارد (یک ستاره),
9,http://emalls.ir/src/shop-default.svg,سیلور طب,https://emalls.ir//Shop/34970/,34970,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ابوالفضل اسدیان,۰۲۱۳۳۳۲۸۲۹۳,محله: اسدی، کوچه شهید مصطفی جمشیدی، خیابان شهید زیداله قمری، پلاک: 13.0، طبقه: 1,silverteb [dot] ir [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989001203032,چهارشنبه ۳ بهمن,2025-01-22 16:12:59.643353+00:00,تهران - تهران,1 سال و 6 ماه و 23 روز,https://silverteb.ir/,دارد (صفر ستاره),
6,http://emalls.ir//files/shoplogo/onqzvzn68qf1m5p0aucvccso62h28koozl3ivmi6kr3vz2a06x[medium].png,پرتو یدک,https://emalls.ir//Shop/37393/,37393,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,پویا پرتوی,۰۸۳۳۸۲۳۷۱۸۰,میدان آزادی، کوچه محمدرضا ارجمندنیا، بلوار شهید مصطفی امامی، پلاک: 127.0، طبقه: همکف .,pooyapartoee [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:59.770694+00:00,کرمانشاه - کرمانشاه,1 سال و 3 ماه و 27 روز,http://parto-yadak.ir,دارد (یک ستاره) معتبر تا 6 روز,
8,http://emalls.ir/src/shop-default.svg,آپشن پلاس,https://emalls.ir//Shop/35191/,35191,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سعید زارعی,۰۴۱۳۳۳۱۹۹۹۰,ولیعصر جنوبی، خیابان چهارده متری اول، خیابان آذری، پلاک: 0.0، طبقه: همکف.,saeedzareistar [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:12:59.886873+00:00,آذربایجان شرقی - تبریز,1 سال و 6 ماه و 14 روز,https://optionplus.shop/,دارد (یک ستاره) معتبر تا 3 ماه و 22 روز,
13,http://emalls.ir//files/shoplogo/wr7jz3yxf3u07y4ngi28bzhwrwg8zauz3p37tboks5wdgtgakl[medium].png,بلوط دکور,https://emalls.ir//Shop/46907/,46907,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ایمان عباسی,۰۲۶۳۴۳۴۶۱۹۰,محله: سرحدآباد، خیابان شهدای سرحدآباد، بلوار شهدای سرحدآباد (جاده ملارد)، پلاک: 197.1، طبقه: همکف,info [at] balootdecor [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:13:00.131696+00:00,البرز - کرج,6 ماه و 20 روز,https://balootdecor.com/,دارد (یک ستاره) معتبر تا 9 ماه,
16,http://emalls.ir/src/shop-default.svg, ارائه خدمات امنیت سایت,https://emalls.ir//Shop/17916/,17916,اینترنتی,,,قطع همکاری با ایمالز,میثم حیدری,۰۳۵۳۶۲۹۴۴۸۱,سایر یزد بخش مرکزی ، شهر یزد، محله نعیم آباد ، خیابان دولت ، کوچه شهیدباهنر ، پلاک 0 ، طبقه منفی 1,MeysamHDR [at] Gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 16:13:00.570658+00:00,یزد - یزد,--,http://configwp.ir/,دارد (یک ستاره) معتبر تا 9 ماه و 23 روز,
