shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
2,http://emalls.ir//files/shoplogo/8uwcp03jc7o5cssmjx3kbmz711jei10wo7qljs4aspa68saqrz[medium].jpg,پورومیکس,https://emalls.ir//Shop/734/,734,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~734,در حال همکاری با ایمالز,محمد رضا فتاحی,۰۲۵۳۳۵۵۳۰۱۲,قم-بلوارمنتظری، بین کوی 30و32، ساختمان وکلا طبقه دوم,info [at] poromix [dot] com,۴.۶,,چهارشنبه ۳ بهمن,2025-01-22 18:48:39.462797+00:00,قم - قم,7 سال و 10 ماه و 8 روز,http://www.poromix.com/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,بایارهوم,https://emalls.ir//Shop/45756/,45756,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~45756,در حال همکاری با ایمالز,رامین خسروی,۰۹۹۱۳۴۸۹۲۹۸,شریعتی جنوبی - خیابان شریعتی جنوبی - کوچه مهران اول - فاطمیه a - پلاک : -7.0 - طبقه : 1 - واحد : جنوب غربی,ramin [dot] cs [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989022022626,https://t.me/raminkh22",چهارشنبه ۳ بهمن,2025-01-22 18:48:39.631097+00:00,آذربایجان شرقی - تبریز,7 ماه و 17 روز,https://bayarhome.ir/,دارد (یک ستاره) معتبر تا 1 سال و 3 ماه و 22 روز,
4,http://emalls.ir//files/shoplogo/60a4iql166eluo3f1x730vv2l0xm6czme1i5kb6bvbfmptzzpt[medium].png,اطلس استور,https://emalls.ir//Shop/23837/,23837,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~23837,در حال همکاری با ایمالز,حسن آهني,۰۷۱۵۲۲۵۱۹۰۱,شهرجدید، خیابان شهید نجیب زاده، خیابان ابن سینا، پلاک: 0.0، طبقه: همکف،,hasan4165656 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989364165656,https://t.me/atlasmalllar,https://instagram.com/atlasmobilestore",چهارشنبه ۳ بهمن,2025-01-22 18:48:39.802444+00:00,فارس - لار,3 سال و 20 روز,https://atlasmobilestore.ir/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/h3rk4qppcusitmi4wyxbnybbukgbw3ludxzhz16oht7oi1bqbx[medium].png,گت لاجی,https://emalls.ir//Shop/35587/,35587,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~35587,در حال همکاری با ایمالز,محمدرضا ترابی,۰۲۱۸۸۲۲۸۲۴۲,دانشگاه تهران، خیابان دمشق، خیابان ولیعصر، پلاک: 1574.0، نور تهران، طبقه: 4، واحد: 114 .,m [dot] torabi1990 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989121974210,https://t.me/getlogi,https://instagram.com/get.logi",چهارشنبه ۳ بهمن,2025-01-22 18:48:39.999582+00:00,تهران - تهران,1 سال و 6 ماه,https://getlogi.com/,دارد (صفر ستاره),
2,http://emalls.ir//files/shoplogo/llc58d62ajj7bf33xh400anta8bqk18lzz7awruzmjjsboghp8[medium].png,هزار مارکت,https://emalls.ir//Shop/35263/,35263,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~35263,در حال همکاری با ایمالز,ابرار مدرن خاورمیانه,۰۲۱۸۸۷۱۴۵۲۴,عباس آباد-اندیشه، خیابان شهید روح اله عبادی، خیابان دل آرا، پلاک: 12.0، طبقه: -1,abrarmodern [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989194344972,https://t.me/HEZARMARKET1",چهارشنبه ۳ بهمن,2025-01-22 18:48:40.154574+00:00,تهران - تهران,1 سال و 6 ماه و 11 روز,https://hezarmarket.com/,دارد (یک ستاره) معتبر تا 5 ماه و 18 روز,
6,http://emalls.ir//files/shoplogo/kzsp8kmikfzwao2v1x0donxdetql7tesmtir1aprcgrv8s84tj[medium].jpg,ساسانی کالا ,https://emalls.ir//Shop/38941/,38941,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~38941,در حال همکاری با ایمالز,علیرضا ساسانی اسکویی ,۰۹۰۲۳۴۲۹۸۵۴,سبزه میدان، کوچه شهید مصطفی ابریشمی، خیابان طالقانی، پلاک: 0.0، تجاری غربی، پلاک472.025، طبقه: -1، واحد: 2,sasaniamir [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:40.403092+00:00,آذربایجان شرقی - اسکو,1 سال و 2 ماه و 1 روز,https://sasanikala.ir,دارد (صفر ستاره),
3,http://emalls.ir//files/shoplogo/6cmcduvw5lppngsw1chlitfdfkfdgih5uslfey74fsg53cvisl[medium].png,داروخانه آنلاین زردارو,https://emalls.ir//Shop/22200/,22200,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~22200,در حال همکاری با ایمالز,سيدعلي حاج زرگرباشي,۰۳۱۳۳۳۵۷۷۱۳,همدانیان ، کوچه شهیدآیت اله مطهری ، کوچه جم ، پلاک 1 ، طبقه اول ، واحد غربی ,mahabadimehran [at] yahoo [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:41.456201+00:00,اصفهان - اصفهان,3 سال و 3 ماه و 6 روز,https://www.zardaroo.com/,دارد (یک ستاره) معتبر تا 10 ماه و 13 روز,
4,http://emalls.ir//files/shoplogo/gqsplpz4qmlqmz20b3illt2erau0pkrgj0dnxgbh1cda44nj7x[medium].png,دیجیتال کده,https://emalls.ir//Shop/3499/,3499,اینترنتی,467645424,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3499,در حال همکاری با ایمالز,محمد رضائیان پور,۸۸۲۲۶۵۱۷-۰۲۱,تهران - تقاطع خیابان ولیعصر و طالقانی - مجتمع نور تهران - طبقه همکف اول-دور هسته مرکزی - واحد 6070,info [at] digitalkade [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:41.613220+00:00,تهران - تهران,4 سال و 11 ماه و 3 روز,https://digitalkade.com/,دارد (یک ستاره) معتبر تا 10 ماه و 15 روز,
5,http://emalls.ir//files/shoplogo/itc3fleeuwpsqpcne2j7v6clxgix30uv6hutn5dexv0v7zji50[medium].png,سام کالا,https://emalls.ir//Shop/30356/,30356,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30356,در حال همکاری با ایمالز,محمدرضا صداقت بخش ,۰۲۱۳۳۵۴۶۵۰۵,محله سه راه امین حضور ، خیابان امیر کبیر ، خیابان ایران جنوبی ، پلاک 45 ، پاساژ بازاربزرگ امیرکبیر ، طبقه همکف ، واحد 460,sedaghatt [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:41.801731+00:00,تهران - تهران,2 سال و 1 ماه و 19 روز,https://samkala.co/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/dh30yl2bcmqs2jmhkewvljr6y4jb80dg8gq3isvzx7n620sc6m[medium].png,نیکان پاسارگاد,https://emalls.ir//Shop/30102/,30102,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30102,در حال همکاری با ایمالز,NIKAN PASARGAD ASA MEHR,۰۲۱۶۶۴۷۵۷۳۹,دانشگاه تهران، خیابان بزرگمهر، خیابان شهید برادران مظفر، پلاک: 70.0، بلوک دو، طبقه: 4، واحد: 51،,nikanpasargadco [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989199134324,https://instagram.com/nikanpasargad,https://rubika.ir/Ar19910",چهارشنبه ۳ بهمن,2025-01-22 18:48:42.164209+00:00,تهران - تهران,2 سال و 2 ماه و 2 روز,https://nikanpasargad.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/i584zsipqcafh1pvtqw12w04dsg7mk2riktu5frfk6johku6qn[medium].jpg,باتری تل,https://emalls.ir//Shop/26022/,26022,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~26022,در حال همکاری با ایمالز,ناهید امیری,۰۷۱۳۲۲۴۴۴۰۴,محله: چه مشیر، کوچه 7توحید، خیابان توحید، پلاک: 0.0، پاساژ دشتی، طبقه: 3، واحد: 7,batterytell91 [at] gmail [dot] com,۴.۳,,چهارشنبه ۳ بهمن,2025-01-22 18:48:42.423547+00:00,فارس - شیراز,2 سال و 8 ماه و 27 روز,https://batterytell.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/ambu0j3nknm75mygq5anghy5o2mwrhmx24yecl0vrdiiaatef4[medium].png,زیکتز,https://emalls.ir//Shop/24794/,24794,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~24794,در حال همکاری با ایمالز,فروشگاه زیکتز,۰۲۱۹۱۰۳۵۰۲۷,تهرانپارس.خ شبستری.خ برغمدی .پ ۳۷۰.ط۱.واحد جنوب شرقی,ziktezcom [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:42.877342+00:00,تهران - تهران,2 سال و 11 ماه و 8 روز,https://www.ziktez.com/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه و 7 روز,
4,http://emalls.ir//files/shoplogo/mz13pxbn0tj7cbb2k2btc4uamhu6ag6y2m2b5mz7nb3gfhqn6k[medium].png,آرنا کامپیوتر,https://emalls.ir//Shop/28797/,28797,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28797,در حال همکاری با ایمالز,مجید کریمی,۰۲۱۸۸۹۰۷۳۶۲,محله: دانشگاه تهران، خیابان دمشق، خیابان ولیعصر، پلاک: 1586.0، تجاری اداری ایران، 17، طبقه: -1، واحد: 507,maedekarimi25 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989127407445,https://t.me/ossein66,https://instagram.com/arna_pc,https://eitaa.com/arnapc",چهارشنبه ۳ بهمن,2025-01-22 18:48:43.308240+00:00,تهران - تهران,2 سال و 4 ماه و 11 روز,https://arnapc.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/e68je0vmt1v13laewz0w3eh7h6lsubgx21pgebgraoqjfxlj68[medium].jpg, پردیس پازار,https://emalls.ir//Shop/3736/,3736,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3736,در حال همکاری با ایمالز,امیر صدیقه عباسی,۰۴۱۳۵۵۳۲۰۲۵,تبریز خیابان ولیعصر خیابان شهریار نبش تقاطع رازی فروشگاه پردیس پازار,info [at] pardispazar [dot] com,۴.۲,"https://web.whatsapp.com/send?phone=989333511625,https://instagram.com/pardispazar/?hl=en",چهارشنبه ۳ بهمن,2025-01-22 18:48:43.920502+00:00,آذربایجان شرقی - تبریز,4 سال و 9 ماه و 11 روز,https://www.pardispazar.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/cok7gw7j5i53gbxkmu54cx3xuyp838r6lz6jffjd37cwwoat2o[medium].jpg,نگاتو,https://emalls.ir//Shop/1650/,1650,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~1650,در حال همکاری با ایمالز,محمود محبی فرید,۰۲۱۸۸۹۱۰۰۸۵-۰۹۱۲۴۴۶۴۶۰۱,تهران: خیابان جمهوری خیابان رازی بازار رازی پلاک 16,info [at] negato [dot] ir	,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:44.594419+00:00,تهران - تهران,6 سال و 5 ماه و 15 روز,http://negato.ir/,دارد (یک ستاره) معتبر تا 1 سال و 13 روز,
2,http://emalls.ir//files/shoplogo/1y1lphod67q81nfw17ih5ctr4badqlqnr7nlaioyyajiwr58dt[medium].png,وی جی سنتر,https://emalls.ir//Shop/28264/,28264,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28264,در حال همکاری با ایمالز,مهدی قانعی صابر,۰۲۱۸۸۹۲۵۰۷۰,میدان ولی عصر، خیابان ولی عصر، خیابان شهید علی ولدی، پلاک: 48.0، اداری وتجاری ولی عصر، طبقه: 8، واحد: 46 .,m [dot] saber [at] vgcenter [dot] net,۴.۲,"https://web.whatsapp.com/send?phone=989123243715,https://t.me/masoudsaber99",چهارشنبه ۳ بهمن,2025-01-22 18:48:44.890383+00:00,تهران - تهران,2 سال و 5 ماه و 1 روز,https://vgcenter.net/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/skw2ql3g15lewtzydbiqtm0inwjk5wb3ylwey1jljasvkw84gx[medium].png,تیکه توکه,https://emalls.ir//Shop/37181/,37181,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~37181,در حال همکاری با ایمالز,محبوبه یارمحمدی,۰۲۱۹۱۶۹۲۴۴۹,سه راه امین حضور، کوچه شهید علیرضاجاویدی، خیابان امیر کبیر، پلاک: 104.0، ثامن الحجج، طبقه: -1، واحد: 7 .,tiketoke [dot] ir [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989123402943,https://t.me/tiketoke_ir,https://instagram.com/tiketoke.ir,https://eitaa.com/tiketoke_ir",چهارشنبه ۳ بهمن,2025-01-22 18:48:45.219278+00:00,تهران - تهران,1 سال و 4 ماه و 5 روز,https://tiketoke.ir/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/soxlnmb2lazo7axs30ym51nfj4zeon7uet3mitiltvs4lp5yot[medium].png,نوین سنتر,https://emalls.ir//Shop/30333/,30333,اینترنتی و حضوری,0466760826,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30333,در حال همکاری با ایمالز,مسلم غلامی,۰۲۱۸۸۴۱۴۰۰۰,محله: خواجه نظام الملک، کوچه دقت، خیابان شهید اجاره دار، پلاک: 574.0، طبقه: همکف,novincenter21 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989127203489,https://t.me/novincenter21,https://eitaa.com/novincenter21,https://rubika.ir/novincenter21",چهارشنبه ۳ بهمن,2025-01-22 18:48:45.768978+00:00,تهران - تهران,2 سال و 1 ماه و 21 روز,https://novincenter.shop/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/o7rhi3tpevah1aite57a570lmozja8m3d3j3yx7z1u35ca22f5[medium].jpg,نت ران,https://emalls.ir//Shop/23575/,23575,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~23575,در حال همکاری با ایمالز,میثم نعنایی,۰۲۱۸۶۹۷۶۳۲,دانشگاه تهران، خیابان دمشق، خیابان ولیعصر، پلاک: 1574.0، مجتمع نور تهران، طبقه: چهارم، واحد: 107,meisam [dot] nanaey [at] gmail [dot] com,۵,https://web.whatsapp.com/send?phone=989370000724,چهارشنبه ۳ بهمن,2025-01-22 18:48:46.123688+00:00,تهران - تهران,3 سال و 1 ماه و 1 روز,https://netran.net/,دارد (یک ستاره) معتبر تا 29 روز,
6,http://emalls.ir//files/shoplogo/fbttfwfupvqz3thq3pj0h5ilgzz8zh50xwd7u63j8s2b2bpdif[medium].png,چارسونت,https://emalls.ir//Shop/2674/,2674,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~2674,در حال همکاری با ایمالز,تجارت الکترونیک چارسونِت,۰۲۱۲۲۹۲۲۹۰۵,"تهران - خیابان شریعتی - نرسیده به سه راه طالقانی - کوچه طاهریان - پلاک 24
",info [at] charsoonet [dot] com	,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:46.526836+00:00,تهران - تهران,5 سال و 5 ماه و 18 روز,https://charsoonet.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/z4vcz1vrj2qxpvzwr8uy5ggmuc4e5asxy4qpd2nai0qahv38xn[medium].png,خانه تک,https://emalls.ir//Shop/18862/,18862,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18862,در حال همکاری با ایمالز,محمد امين جليلى,۰۲۱۳۳۵۴۶۲۱۶,امين حضور ، خيابان امير كبير ، مجتمع تجارى خليج فارس ، واحد ٦٠٤,KHANETAK [dot] business [at] GMAIL [dot] COM,۵,"https://web.whatsapp.com/send?phone=989101000377,https://t.me/khanetakkk,https://instagram.com/khanetakk,https://ble.ir/khanetak,https://eitaa.com/khanetak,https://rubika.ir/khanetak_com",چهارشنبه ۳ بهمن,2025-01-22 18:48:47.044028+00:00,تهران - تهران,3 سال و 8 ماه و 12 روز,https://khanetak.com/,دارد (یک ستاره) معتبر تا 3 ماه و 16 روز,
3,http://emalls.ir//files/shoplogo/a5lkh5fe718sy5krur1g7ubz4bh2u0cr6gna08ehg6brqt8pdj[medium].png,سیزن شاپ,https://emalls.ir//Shop/30740/,30740,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~30740,در حال همکاری با ایمالز,مهدی مجدمی, ۰۲۱۳۶۸۷۶۵۳۹,محله: سه راه امین حضور، خیابان امیر کبیر، بن بست مستوفی، پلاک: 8.0، احسان 2، طبقه: -2، واحد: 1،,m [dot] mojaddam133 [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:47.367361+00:00,تهران - تهران,2 سال و 1 ماه,https://sisenshop.ir/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/g7a8bk4cdh2mg1l6hev3yruppv2whci26ommffldd8qkj4hjda[medium].png,شبکه سنتر,https://emalls.ir//Shop/6046/,6046,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~6046,در حال همکاری با ایمالز, شیرین کریمی,۰۲۱۹۱۳۰۷۵۴۰,"تهران تهران استان: تهران، شهرستان : تهران، بخش : مرکزی، شهر: تهران، محله: صادقیه شمالی، خیابان امیرکبیر شمالی، بزرگراه جلال آل احمد، پلاک: 439.0، طبقه: دوم،
",info [at] shabakecenter [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:47.724434+00:00,تهران - تهران,4 سال و 1 ماه و 8 روز,https://shabakecenter.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/trlk0ar46jqslcfzmhb81rgi0l5dute5howrwqsan260lyosxk[medium].jpg,موبی تول,https://emalls.ir//Shop/22402/,22402,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~22402,در حال همکاری با ایمالز,مازیار احراری,۰۷۱۳۶۳۳۱۰۳۲,محله: فرهنگ شهر، کوچه 43شهید رجایی، خیابان شهیدعلی اکبر فرمانی، پلاک: 0.0، ساختمان مدال، طبقه: سوم، واحد: 5,mobitool [dot] ir [at] gamil [dot] com,۵,"https://web.whatsapp.com/send?phone=989175800719,https://t.me/mobitool,https://instagram.com/mobitool.ir",چهارشنبه ۳ بهمن,2025-01-22 18:48:48.182577+00:00,فارس - شیراز,3 سال و 2 ماه و 28 روز,https://mobitool.ir/,دارد (یک ستاره) معتبر تا 8 ماه و 17 روز,
6,http://emalls.ir//files/shoplogo/1k3r3iesubw3upm7n0we4pvcew04ftgqf4jc5nhymhc0hre5dx[medium].png,پیباکس,https://emalls.ir//Shop/28254/,28254,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~28254,در حال همکاری با ایمالز,محمد ولی اسدی,۰۲۱۹۱۰۱۰۵۵۲,همدان کبودرآهنگ خ بهشتی جنب پهارستان هشت پیباکس,asadim40 [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:48.764377+00:00,همدان - کبودرآهنگ,2 سال و 5 ماه و 1 روز,https://www.paytakhtbox.ir/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/k6idj0g87owg88imjvqsl6scl8chs5r0klvopfyere3r7acjnz[medium].jpg,هاکان مد,https://emalls.ir//Shop/25055/,25055,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~25055,در حال همکاری با ایمالز,آرش چگنی نژاد,۰۶۱۴۲۲۶۱۸۰۳,"خوزستان دزفول استان: خوزستان، شهرستان : دزفول، بخش : مرکزی، شهر: دزفول، محله: تانکی شماره 1، خیابان ((عارف دزفولی))، خیابان آفرینش، پلاک: 0.0، طبقه: همکف،
",Jicsor94 [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989906879314,https://t.me/hakanmode,https://instagram.com/dezfulkala",چهارشنبه ۳ بهمن,2025-01-22 18:48:49.348498+00:00,خوزستان - دزفول,2 سال و 10 ماه و 26 روز,https://hakanmode.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/xi7d20vvn7xzsxd0ff3jbywlqcva2qcsjzj7wz3psv2xke7ezc[medium].png,سبکمون,https://emalls.ir//Shop/3567/,3567,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3567,در حال همکاری با ایمالز,سبکمون,۰۲۱-۹۱۰۳۵۶۶۰,"تهران تهران محله دولت، سه راهی نشاط، خیابان جعفری نجف آبادی، کوچه رازفر، پلاک ۸، واحد ۱
",info [at] sabkemoon [dot] com,۴,,چهارشنبه ۳ بهمن,2025-01-22 18:48:49.735010+00:00,تهران - تهران,4 سال و 10 ماه و 20 روز,http://sabkemoon.com/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/6pgh8x8y1exo7j1d2pzpy4o271k17x5q1r1ewxmbu1agtmsffz[medium].jpg,زد رایان,https://emalls.ir//Shop/36350/,36350,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~36350,در حال همکاری با ایمالز,مهدي زارع نژادخانقاه,۰۲۱۹۱۰۹۱۲۱۱,خیابان ولیصعر نبش خیابان طالقانی مجتمع اداری ، تجاری نور تهران طبقه 5 اداری واحد 1709 ,zarenejadmahdi [at] gmail [dot] com,۵,"https://web.whatsapp.com/send?phone=989334241232,https://t.me/zrayan_com",چهارشنبه ۳ بهمن,2025-01-22 18:48:50.100555+00:00,تهران - تهران,1 سال و 5 ماه و 6 روز,https://zrayan.com/,دارد (یک ستاره) معتبر تا 6 ماه و 14 روز,
5,http://emalls.ir//files/shoplogo/k04fpcj57ir0dr0si8b1j7whlz3eh5sy6u0m61rx4u23cf0j1i[medium].png,سفیرکالا,https://emalls.ir//Shop/3220/,3220,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~3220,در حال همکاری با ایمالز,شیدا میرزاکاشانی,۰۲۱۸۸۴۶۹۰۱۵,سیدخندان ، کوچه شهید محمدرضا باقری ، کوچه شهید محسن آگاهی ، پلاک 10 ، طبقه همکف, info [at] safirkala [dot] com,۵,"https://web.whatsapp.com/send?phone=989022070028,https://t.me/Safir_Kala",چهارشنبه ۳ بهمن,2025-01-22 18:48:50.438363+00:00,تهران - تهران,5 سال و 21 روز,https://www.safirkala.com/,دارد (یک ستاره) معتبر تا 6 ماه و 15 روز,
6,http://emalls.ir//files/shoplogo/aq4w7whwadv0kqbdnos2fiw1qj7qoign0h4zn53rlu4ddcx2ro[medium].png,مهشو شاپ,https://emalls.ir//Shop/43702/,43702,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~43702,در حال همکاری با ایمالز,مهسا کریمی,۰۲۱۲۲۵۱۸۳۶۴,پاسداران، خیابان شهید عراقی، خیابان شهید عبداله گلرو مفرد، پلاک: 13.0، طبقه: 1، واحد: 1,info [at] mahshoshop [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:51.196366+00:00,تهران - تهران,8 ماه و 25 روز,https://www.mahshoshop.com/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه و 6 روز,
2,http://emalls.ir//files/shoplogo/mvj85vsld7b0ilv48fas3u6km5qj1qma2sazx56tq24u25vviw[medium].jpg,تامین شو,https://emalls.ir//Shop/19896/,19896,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19896,در حال همکاری با ایمالز,الهام حسینی,۰۹۱۷۱۱۱۳۳۸۵,بنی هاشمی ، خیابان بنی هاشمی ، کوچه 5 مسلم بن عقیل[5 بنی هاشمی] ، پلاک 126 ، طبقه همکف,taminsho724 [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:51.480993+00:00,فارس - شیراز,3 سال و 7 ماه,http://taminsho.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/25ffzfzqzztf1fewlkvvt4eovaiigax6fy4f776768p2y2e4vn[medium].png,نوین هوم,https://emalls.ir//Shop/19279/,19279,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~19279,در حال همکاری با ایمالز,عسکری پور,۰۲۱۲۶۳۰۳۵۰۰,"تهران، خیابان بنی هاشم، کوچه شهید قدیری پلاک 68 واحد 3
",novinhome [dot] com [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 18:48:51.759109+00:00,تهران - تهران,3 سال و 7 ماه و 28 روز,https://novinhome.com/,دارد (یک ستاره) معتبر تا 4 ماه و 3 روز,
4,http://emalls.ir//files/shoplogo/grm8hawd1odyia0x238jysqx0tcm2lh76s3hne8jxrsbqbkaij[medium].png,آرس سیستم,https://emalls.ir//Shop/4549/,4549,اینترنتی و حضوری,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~4549,در حال همکاری با ایمالز,محمدرضا جورقانی,۰۲۱۲۸۴۲۱۴۰۳,تهران ،میرداماد، مجتمع تجاری رز میرداماد، طبقه اول ، واحد TF25,m [dot] jorghani [at] gmail [dot] com	,۵,"https://web.whatsapp.com/send?phone=989125808428,https://t.me/aressystem_support,https://instagram.com/ares_system",چهارشنبه ۳ بهمن,2025-01-22 18:48:52.380220+00:00,تهران - تجریش,4 سال و 5 ماه و 25 روز,https://aressystem.ir/,دارد (یک ستاره),
