shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
2,http://emalls.ir//files/shoplogo/q3huqsu373gj4y7kqikc1427rvt2e1tc1xuc5i8r6z75qo8hkt[medium].png,آف 724,https://emalls.ir//Shop/18518/,18518,اینترنتی,,,عدم همکاری با ایمالز,سید مهدی علوی هاشمی,۰۱۳۳۲۱۱۹۳۵۲,محله علی آباد، خیابان فاز ۲ معلم، کوچه چهارم، ساختمان روزبه,info [at] off724 [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:52.034230+00:00,گیلان - رشت,--,https://off724.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/rvrb60nz3avrivrmsxncw87fgxtbhl1uxh7o6ifot38i7uddys[medium].jpg,طرح نو,https://emalls.ir//Shop/34868/,34868,اینترنتی,,,عدم همکاری با ایمالز,سبحان بهمنی ,۰۲۱۶۵۵۱۴۵۹۱,محله: فاز 1اندیشه، بلوار شهیدسیدحسن مدرس، خیابان شقایق پنجم شرقی، پلاک: 0.0، طبقه: همکف,sobhanbahmani78 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:52.287405+00:00,تهران - اندیشه,--,https://newtarhh.ir/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/xhqtpln6bi1n2684ugxglq2xf6xrz84msui6xk6utt344uz7v8[medium].png,مای جانبی,https://emalls.ir//Shop/21932/,21932,اینترنتی,,,عدم همکاری با ایمالز,محمد ملکی راد,۰۴۴۹۱۰۱۱۹۹۰,"آذربایجان غربی بوکان استان: آذربایجان غربی، شهرستان : بوکان، بخش : مرکزی، شهر: بوکان، محله: شهرداری، کوچه لاچین 12، خیابان وحدت، پلاک: 0.0، طبقه: همکف،
",,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:52.412949+00:00,آذربایجان غربی - بوکان,--,https://myjanebi.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/c6361tw4p1i3dw4iaths2ieo478sddu8gro38c6p4qi2xgai5m[medium].png,آیدی کالا,https://emalls.ir//Shop/5625/,5625,اینترنتی,,,عدم همکاری با ایمالز,داوود حورمهر,۰۳۱۳۶۶۵۱۰۰۶,خیابان میر مجتمع تجاری پگاه,hurmehr [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:52.914914+00:00,اصفهان - اصفهان,--,http://idkala.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/58wtscu66vt5kx2q0h2sw1q1dvudklj7ib1scwyh18w1rwymlb[medium].jpg,نمایندگی کرمان موتور کد 1759 (بادران گستر شعبه 2),https://emalls.ir//Shop/1258/,1258,اینترنتی,,,قطع همکاری با ایمالز,نمایندگی کرمان موتور کد 1759 (بادران گستر شعبه 2),"۳۳۷۸۷۴۹۸, ۳۳۷۸۷۶۷۱",تهران، خیابان پیروزی، نبش خیابان فارابی، پلاک 808,info [at] bama [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:53.340183+00:00,تهران - تهران,--,dealer/743,ندارد,
6,http://emalls.ir/src/shop-default.svg,رادیکال 7,https://emalls.ir//Shop/46852/,46852,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~46852,عدم همکاری با ایمالز,سید رضا حسینی,۰۲۱۳۶۸۷۵۰۶۶,سه راه امین حضور - خیابان ری - بن بست میرمطهری - امام جواد(ع) - پلاک : 1000.0 - طبقه : 1 - واحد : 7,rezahoseini32111 [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989198633953,چهارشنبه ۳ بهمن,2025-01-22 17:34:53.604517+00:00,تهران - تهران,--,https://radical-7.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 24 روز,
2,http://emalls.ir//files/shoplogo/m6ck441sl1kjbmg7cmw8dm5gzmutxxspmqadoqtuydruffg1rx[medium].jpg,اریا الکتریک ,https://emalls.ir//Shop/27804/,27804,اینترنتی,,,عدم همکاری با ایمالز,حامد اسدیان,۰۲۱۶۶۳۴۱۵۹۲,لاله زار نو بالاتر از چهارراه منوچهری پاساژ البرز ۲۰ طبقه اول واحد ۲۳۴,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:53.973657+00:00,تهران - تهران,--,https://arya-electric.com/,دارد (یک ستاره) معتبر تا 5 ماه,
6,http://emalls.ir//files/shoplogo/m81ag4ipki7lgodiv1ukbwutsztcbgyu661xswzk4d8c8hp5sn[medium].png,جام جم کالا,https://emalls.ir//Shop/28556/,28556,اینترنتی,,,عدم همکاری با ایمالز,هادی ناصری, ۰۷۱۳۶۲۱۳۴۴۹,شهرک گلستان، بلوار غدیر جنوبی، بلوار علامه امینی، پلاک: 0.0، آناهیتا، طبقه: همکف،,ghzoraghi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:54.240254+00:00,فارس - شیراز,--,https://jamejamkala.com/,دارد (یک ستاره),
8,http://emalls.ir/src/shop-default.svg,زیورآلات تیکا,https://emalls.ir//Shop/37343/,37343,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,رعنا ریخته گران,۰۲۱۹۱۶۹۳۸۴۱,شهرجدیدپرند، محله: پرند فاز 6 شهرک مهستان، بلوار المپیک غربی، بلوار ( تختی )، پلاک: 0.0، کیسون، فاز6بلوک 47، طبقه: 3، واحد: 29,info [at] tikajewels [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:54.571632+00:00,تهران - رباط‌کریم,1 سال و 3 ماه و 28 روز,https://tikajewels.ir/,دارد (صفر ستاره),
5,http://emalls.ir//files/shoplogo/g8z3hnzi7wej7z56lu38ulh44fcpwkpr48om4l56cog4esmxkj[medium].jpg,اتو ترافیک,https://emalls.ir//Shop/3255/,3255,اینترنتی,,,قطع همکاری با ایمالز,اتو ترافیک,۶۶۹۱۴۴۴۱ ,تهران، خیابان رودکی، بالاتر از کلهر، جنب بانک ملی، پلاک 872,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:54.801315+00:00,تهران - تهران,--,dealer/2036,ندارد,
8,http://emalls.ir//files/shoplogo/bwemvd1ulhdizglkirm4rltfaq6yddrl4ubmvxrrmphvn6l3si[medium].png,جانبی رامین,https://emalls.ir//Shop/20596/,20596,اینترنتی,,,قطع همکاری با ایمالز,رامین قاسمی,۰۲۱۳۲۶۶۵۸۲۸,محله ملک ، کوچه شهیداحمد آبکار اصفهانی[18] ، بن بست آذر ، پلاک -19 ، طبقه دوم ، واحد 9,raminq1999 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:54.942767+00:00,اصفهان - اصفهان,--,https://janebiramin.ir/,دارد (یک ستاره) معتبر تا 5 ماه و 22 روز,
5,http://emalls.ir/src/shop-default.svg,حاج محرم هادی,https://emalls.ir//Shop/24522/,24522,اینترنتی,,,قطع همکاری با ایمالز,علی زینلی بردر,۰۲۱۵۵۰۷۱۸۱۵,"تهران تهران بخش چهاردانگه - شهر چهاردانگه-محله شهرک صنعتی جنوب-خیابان میثاق-خیابان ششم آلومینیوم کاران-پلاک 24-طبقه همکف
",hajmoharamhadi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.118166+00:00,تهران - تهران,--,https://hajmoharam.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/qlem7yzgd6sfesnt0f4vt2ouatkns0ky7nk8diwbbmzkv7mbnh[medium].jpg,تجهیزات پزشکی انسولین,https://emalls.ir//Shop/22276/,22276,اینترنتی,,,عدم همکاری با ایمالز,وحید سیری فرون آبادی,۰۲۱۶۶۱۷۵۵۷۹,محله بروجردی ، خیابان ش حجت الاسلام مهدی شاه آبادی ، خیابان شهید اندرزگو ، پلاک 83 ، طبقه دوم,Siri [dot] vahid [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.302720+00:00,تهران - تهران,--,https://ansolin.com/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/vf54ngebw652xhdlhkoqsqa53jpw0w84shyiok4uczk71k8jgw[medium].png,همراه بای,https://emalls.ir//Shop/5054/,5054,اینترنتی,,,عدم همکاری با ایمالز,parvaz parvaz,۰۲۱۲۸۴۲۶۲۶۷,"تهران تهران بخش مرکزی ، شهر تهران، محله پونک شمالی ، بزرگراه شهید آیت اله اشرفی اصفهانی ، خیابان شهید میرزابابایی ، پلاک 3 ، مجتمع تجاری غدیر ، طبقه منفی 1 ، واحد 7
",hamrahbuy [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.540793+00:00,تهران - تهران,--,https://hamrahbuy.com/,ندارد,
4,http://emalls.ir//files/shoplogo/v6yvsyu7ors5acd51jd1z40uex4qnwiy7yyjl1dkr1migmuzur[medium].jpg,اسپدوک,https://emalls.ir//Shop/19567/,19567,اینترنتی,,,عدم همکاری با ایمالز,خالد احراری,۰۷۱۵۲۵۸۳۰۳۵,محله کیان شهر، بلوار آصف، پلاک ۳۰۴، طبقه همکف,info [at] spodok [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.650523+00:00,فارس - شیراز,--,https://spodok.com/,دارد (یک ستاره) معتبر تا 6 ماه و 5 روز,
8,http://emalls.ir//files/shoplogo/6fuapkfsbpowg3vfkkaymr587ph4njv0wonq27thwu6i7tdfqs[medium].png,تیپال,https://emalls.ir//Shop/37342/,37342,اینترنتی,,,غیرفعال به درخواست مدیر فروشگاه,یاسر شکوری,۰۹۱۷۵۲۴۵۷۳۴,مرکزی، رمکان، روستا: کوشه، کوچه اسلام، کوچه فردوس، پلاک: 0.0، طبقه: همکف .,yaser [dot] shakouri [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.872520+00:00,هرمزگان - قشم,1 سال و 3 ماه و 28 روز,https://tipal.ir/,دارد (یک ستاره),
8,http://emalls.ir/src/shop-default.svg,افتردیزاین,https://emalls.ir//Shop/17992/,17992,اینترنتی,,,قطع همکاری با ایمالز,رامین عمارت کار,۰۴۱۳۶۶۲۵۰۷۶,تبریز ولی امر روبروی مسجد امام محمد باقر ساختمان فلورانس رامین عمارت کار,emaratkar [dot] r [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:55.982134+00:00,آذربایجان شرقی - تبریز,--,http://afterdesign.ir/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/xie5jc15evxsa67g1haituiexib8icnyp2ts1ak2spjijaqxbe[medium].png,بانک دیابت پرتو,https://emalls.ir//Shop/5492/,5492,اینترنتی,,,عدم همکاری با ایمالز,ali zargari,۰۲۱۴۴۱۴۴۱۳۱,"تهران تهران منطقه شهرداری شهر زیبا، خیابان فرساد شرقی، خیابان شهید نوروزی، کوچه دوم غربی، پلاک ۲۰
",alizargari2021 [at] gmail [dot] com	,۵,,چهارشنبه ۳ بهمن,2025-01-22 17:34:56.364848+00:00,تهران - تهران,--,http://itparto.com/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,دوصفر,https://emalls.ir//Shop/23907/,23907,اینترنتی,,,قطع همکاری با ایمالز,محمد رضا کفاشان,۰۲۱-۵۵۷۴۲۰۵۹,تهران، خیابان قزوین، خیابان سبحانی، خیابان شهید مهدی درویش، پلاک 29,dosefrco [dot] orders [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:57.625147+00:00,تهران - تهران,--,https://dosefr.com/,دارد (یک ستاره),
3,http://emalls.ir//files/shoplogo/bxrhes3dpptzrr4b6cwctkmxwim84rwcp54uzseiyx63nshdvq[medium].png,ویترین نت,https://emalls.ir//Shop/6359/,6359,اینترنتی,,,قطع همکاری با ایمالز,محسن حاجی زاده,۰۲۱۹۱۰۰۱۱۷۰,تهران، شهرک پرواز، خ ناصر حجازی، بلوار شقایق میانی، نبش دهم، پلاک 27 واحد 4,amireza [dot] ebadi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:57.802667+00:00,تهران - تهران,--,https://vitrinnet.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/csd1wmwuh1t80l36dtydehn7c6laif4p3yndrnd3871e0jml6x[medium].png,ایرامازون,https://emalls.ir//Shop/25039/,25039,اینترنتی,,,قطع همکاری با ایمالز,مسعود علی نظرخان,۰۲۱۲۲۲۷۱۴۲۱,محله نیروی هوائی ، خیابان ش کامبیزخشی یازدهم نیروی هوائی ، خیابان 11/34 ، پلاک -14 ، طبقه دوم ، واحد 4,masood [dot] nazarkhan [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:58.268404+00:00,تهران - تهران,--,https://iraamazon.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/bkvyhr3cx1geltzojm7xc7zvxamhjkx0rshtyluf12u6e1nb08[medium].jpg,برسالند,https://emalls.ir//Shop/21502/,21502,اینترنتی,,,عدم همکاری با ایمالز,بهنام ولی پور,۰۲۱۸۸۹۱۱۳۸۸,بلوار کریم خان زند، خیابان شهید ملایی، پلاک: -5.0، طبقه: پنجم، واحد: 19,arvand [dot] tejarat [dot] barsa [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:58.378467+00:00,تهران - تهران,--,https://barsaland.com/,دارد (یک ستاره) معتبر تا 7 ماه و 7 روز,
8,http://emalls.ir//files/shoplogo/43i5xrnkm3el3kophryv6e748f7r5sfi5uipchfagekbfuf1ko[medium].png,ایما فایل,https://emalls.ir//Shop/19249/,19249,اینترنتی,,,عدم همکاری با ایمالز,سیدنوروزعلی امیرفخریان,۰۲۳۳۲۳۷۰۱۰۸,میدان ولایت/بلوارشهیدشیرودی/هشت متری هفتم /پلاک 3,norooz27 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:58.486387+00:00,سمنان - شاهرود,--,https://www.imafile.ir/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/nyfmx4rdi3lwapvr68xfpn10pc2zlbgpltexg2zdkbdzfqxbcr[medium].png,واشام,https://emalls.ir//Shop/29174/,29174,اینترنتی,,,عدم همکاری با ایمالز,واشام شاپ, ۰۲۴۳۳۷۷۶۹۹۰,کوی انصاریه، خیابان ولیعصر، خیابان گلستان دوازدهم، پلاک: -194.0، 1044، طبقه: -1،,vasham [dot] znj [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:58.685494+00:00,زنجان - زنجان,--,https://vashamshop.ir/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/cpnnu5808zeb48xk88r4cx475541tds3zmgyvmiuw7bqisc0hb[medium].jpg,جنرال فیت,https://emalls.ir//Shop/18517/,18517,اینترنتی,,/%d9%84%db%8c%d8%b3%d8%aa-%d9%82%db%8c%d9%85%d8%aa~shop~18517,غیرفعال به دلیل نداشتن نماد,جلال صالحی,۰۳۱۳۵۷۲۳۳۷۲,شهرک صنعتی جی خیابان یکم فرعی 14پلاک 193,generalfitcosale [at] gmail [dot] com,۵,,چهارشنبه ۳ بهمن,2025-01-22 17:34:58.832747+00:00,اصفهان - اصفهان,3 سال و 8 ماه و 28 روز,https://generalfitco.com/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/kmabplvarxaratjn0drcrhba3fglo58hw6tei5xhwgfw41ywcu[medium].jpg,دشت کتاب,https://emalls.ir//Shop/19720/,19720,اینترنتی,,,عدم همکاری با ایمالز,سجاد یزدانی,۰۳۱۵۲۶۲۹۷۸۶,محله دروازه تهران، خیابان فروغی، کوچه ۶۰-۶۲، ساختمان بهشت، طبقه دوم، واحد ۴,dashteketab [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:59.577254+00:00,اصفهان - اصفهان,--,https://dashteketab.com/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/iwnh60za8glbnt6wry1w48o7pgh42lk4ueau0vp27ssjkmfwua[medium].png,نورگلستان,https://emalls.ir//Shop/6277/,6277,اینترنتی,,,قطع همکاری با ایمالز,کیوان محمودزاده,۰۲۱۵۶۳۳۴۸۱۶,"تهران بهارستان بخش گلستان ، شهر گلستان، محله گلستان ، 62094 ، کوچه شهیدعباس ساقی کلهر(ارغوان یکم) ، بن بست ( اول ) ، پلاک 34.001 ، طبقه اول
",keyvan_static [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:34:59.688194+00:00,تهران - تهران,--,http://ngonlineshop.com/,دارد (یک ستاره),
2,http://emalls.ir//files/shoplogo/ltxoo8mxh8hexeieextgre4jhnv6dqjz0ec81togzp3s67w5tc[medium].png,نیما سنتر,https://emalls.ir//Shop/5496/,5496,اینترنتی,,,عدم همکاری با ایمالز,حسن هادیفر,۰۹۱۴۶۰۱۸۹۹۶,خیابان امام بازارچه مرکزی فروشگاه نیما سنتر,nimacenter8996 [at] gmail [dot] com	,۳,,چهارشنبه ۳ بهمن,2025-01-22 17:35:00.240971+00:00,آذربایجان غربی - پیرانشهر,--,https://nimacenter.com/,دارد (یک ستاره),
8,http://emalls.ir//files/shoplogo/w26hl7ma4il6q648r2bpp8tvss56vfjvehkzhrk0x1xd2jfegg[medium].png,لوازم خانگی امین حضور,https://emalls.ir//Shop/21848/,21848,اینترنتی,,,قطع همکاری با ایمالز,حسین ابرقویی,۰۲۱۸۸۸۵۱۹۹۶,خیابان نجات الهی کوچه هشتم پلاک 2 واحد 3,abarghoei [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:00.344215+00:00,تهران - تهران,--,http://aminhoozoor.ir/,دارد (یک ستاره),
5,http://emalls.ir//files/shoplogo/e7upxmsrz6j72qkgmjjisyg3tneq542ev44xxh0lykubn5x7hu[medium].png,پارس لنج,https://emalls.ir//Shop/39559/,39559,اینترنتی,,,عدم همکاری با ایمالز,زهرا بارانی,۰۷۷۳۳۵۴۳۸۸۶,برج، خیابان (بازار روز)، کوچه (تحقیقات هسته ای)، پلاک: 0.0، بلوک 15، طبقه: 2,parslenj [at] gmail [dot] com,بدون امتیاز,"https://web.whatsapp.com/send?phone=989122400983,https://t.me/parslenj_com",چهارشنبه ۳ بهمن,2025-01-22 17:35:00.520517+00:00,بوشهر - بندر بوشهر,--,https://parslenj.com/,دارد (یک ستاره) معتبر تا 10 ماه و 9 روز,
3,http://emalls.ir//files/shoplogo/vyzfoxsqi2wtz7uxj87ncgn2y4x78g2xvvfwibqu4tsvgg83mv[medium].png,جیب تا کالا,https://emalls.ir//Shop/19256/,19256,اینترنتی,,,قطع همکاری با ایمالز,مصطفی غلامی,۰۲۱۲۶۴۰۰۲۳۱,محله حسن آباد - زرگنده ، خیابان شهید مرتضی فرید افشار ، خیابان شهید سرتیپ هوشنگ وحیددستگردی ، پلاک 197 ، طبقه چهارم ، واحد 13,sales [at] jibtakala [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:00.786320+00:00,تهران - تهران,--,http://jibtakala.ir/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,مرکز تاسیسات ماناست,https://emalls.ir//Shop/26928/,26928,اینترنتی,,,قطع همکاری با ایمالز,محمدرضا غفاری,۰۲۱۷۷۹۵۹۰۴۶,"تهران تهران بخش مرکزی ، شهر تهران، محله نارمک ، خیابان شهید حسین فاطمی (19 غربی) ، خیابان شهید دکتر آیت ، پلاک 624 ، مجتمع تجاری نبوت ، ورودی2 ، طبقه دوم ، واحد 137
",mehrsaran [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:00.904873+00:00,تهران - تهران,--,https://manaset.com/,دارد (یک ستاره),
4,http://emalls.ir//files/shoplogo/u3xkyxcroabvk2y6pg7wgclp4ztxnc2up0e832h0u61qjzpayx[medium].png,یخ پد,https://emalls.ir//Shop/24565/,24565,اینترنتی,,,عدم همکاری با ایمالز,فرهاد عجمی,۰۴۱۳۳۱۰۴۳۳۳,محله ولیعصر، میدان معلم، خیابان بن سینا، ساختمان برج ارم، پلاک ۲۳، طبقه هشتم، واحد c,pegah [dot] nabipour93 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:01.011572+00:00,آذربایجان شرقی - تبریز,--,https://yakhpad.com/,دارد (یک ستاره),
6,http://emalls.ir/src/shop-default.svg, ایما,https://emalls.ir//Shop/46859/,46859,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سید مهدی سید هاشمی,۰۵۱۳۸۴۰۷۷۹۷,راهنمایی، خیابان راهنمایی 26 [شهید صداقت 3]، خیابان راهنمایی [سناباد57]، پلاک: -7.0، طبقه: همکف،,elnazhashemi98922 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:01.110206+00:00,خراسان رضوی - مشهد,6 ماه و 21 روز,https://eimaprint.com/,دارد (یک ستاره) معتبر تا 5 ماه و 4 روز,
8,http://emalls.ir//files/shoplogo/0z311g5ovhie2a70878i6gqte48sk5avan5a3r2ijjliqx3mk6[medium].png,داروخانه دکتر زمانی,https://emalls.ir//Shop/30405/,30405,اینترنتی,,,عدم همکاری با ایمالز,رفعت السادات زمانی علوی,۰۸۳۴۸۲۳۱۵۶۸,ژاندارمری، کوچه شهید فوادفهیمی، خیابان شهید طیبه زمانی، پلاک: 0.0، 6220، طبقه: همکف,sr [dot] zamani [at] hotmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:01.208127+00:00,کرمانشاه - کنگاور,--,https://dzpharmacy.ir/,دارد (یک ستاره),
5,http://emalls.ir/src/shop-default.svg,پوشاک لارج پوش,https://emalls.ir//Shop/39558/,39558,اینترنتی,,,قطع همکاری با ایمالز,محمدباقر مریدی,۰۹۳۰۹۰۱۰۴۳۶, محله: بازار، خیابان اصلی، خیابان قبله، پلاک: 7.0، تجاری دو دلفین، لاین شقایق، طبقه: 1، واحد: 2142,baradmoridi [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:01.364066+00:00,هرمزگان - درگهان,--,https://largeposh.ir/,دارد (یک ستاره) معتبر تا 10 ماه و 15 روز,
4,http://emalls.ir//files/shoplogo/j57mkgh0rkkyrdg364x18dsjsjm3ba0u4n3zkpqbfc20iutibh[medium].png,تیلارکشت,https://emalls.ir//Shop/40637/,40637,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سورا شیرنژادناوان,۰۱۳۴۴۲۵۳۲۱۳,امام خمینی، خیابان 12متری سروناز، خیابان شهید دلاوراحمدی، پلاک: 0.0، طبقه: همکف,sourashirnejad [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:01.985790+00:00,گیلان - هشتپر,1 سال و 9 روز,tilarkesht.ir,دارد (یک ستاره) معتبر تا 11 ماه و 3 روز,
6,http://emalls.ir//files/shoplogo/geq408x7ef506po0qrxilxpvmdzd6nrjb7hrdjb62h6cqcgnib[medium].png,مادامون,https://emalls.ir//Shop/22569/,22569,اینترنتی,467711790,,عدم همکاری با ایمالز,مادامون,۰۲۱۲۲۴۶۵۷۰۰,محله ازگل ، خیابان شهید سیدامین صدر نژاد ، کوچه ساحل ، پلاک 7 ، طبقه سوم,sharbati [at] madamoon [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:02.324440+00:00,تهران - تهران,--,https://madamoon.com/,دارد (یک ستاره) معتبر تا 3 ماه و 25 روز,
4,http://emalls.ir//files/shoplogo/nsrcnd42umsfmygoqablb0tsrglv3y5x3upipib28k70dhawce[medium].jpg,آقا کالا,https://emalls.ir//Shop/5913/,5913,اینترنتی,,,قطع همکاری با ایمالز,سیده زهره صبوری ,۰۲۵۳۸۹۰۵۴۹۳,نیروگاه بلوار جمهوری 16متری گلستان ک12پ58,z [dot] one1375 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:02.427180+00:00,قم - قم,--,http://aghakala.com/,دارد (یک ستاره) معتبر تا 9 ماه و 15 روز,
6,http://emalls.ir//files/shoplogo/tz7bv62x20ulypvc41vro8tpusozip1onhgfmct2btpg71w3nn[medium].png,کینگ دیتا وست,https://emalls.ir//Shop/28562/,28562,اینترنتی,,,قطع همکاری با ایمالز,محمد مرادیان, ۰۸۷۳۶۳۰۴۰۷۲,بهارستان، کوچه جوانه 3، کوچه بهیار، پلاک: 24.0، طبقه: همکف،,kengdatawest [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:02.524499+00:00,کردستان - سقز,--,https://kingdatawest.ir/,دارد (صفر ستاره),
3,http://emalls.ir//files/shoplogo/mp70nbvmdq066c0zmzt25mbvb37ack1dcnzqr77liboluxwyu0[medium].png,تهران بانه,https://emalls.ir//Shop/1076/,1076,اینترنتی,,,عدم همکاری با ایمالز,محمد جواد عرشیان,۴۴۶۶۵۵۸۲-۴۴۶۶۲۵۴۲,تهران، شهرک اکباتان، فاز۲، بلوک۵ ، واحد ۳۰۱۳,dr [dot] bloger [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:02.852838+00:00,تهران - تهران,--,http://tehranbaneh.com/,دارد (یک ستاره),
6,http://emalls.ir//files/shoplogo/m00g44smmk7g5d4pwsknkwg10mlwlkgbnvacz10ziv1yoeewxv[medium].jpg,کیف پارک,https://emalls.ir//Shop/19566/,19566,اینترنتی,,,عدم همکاری با ایمالز,حمید ابن علی,۰۳۱۳۲۲۲۹۸۴۱,بخش سپاه، خیابان سپاه، ساختمان فروشگاه کیف پارک,hamidebneali [dot] 99 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:03.176440+00:00,اصفهان - اصفهان,--,https://parkbag.com/,دارد (یک ستاره) معتبر تا 7 ماه و 22 روز,
2,http://emalls.ir//files/shoplogo/wbw3gm4c87mzvgrjjw8hwvwmqpfoy50dnlleyekx4vbvpgutio[medium].png,پروتئین مهدی,https://emalls.ir//Shop/31704/,31704,اینترنتی,,,عدم همکاری با ایمالز,معصومه كراري ابربكوه,۰۲۱۲۲۶۹۶۱۲۵,حکمت، کوچه سلمان، خیابان دکتر علی شریعتی، پلاک: -1857.0، طبقه: همکف,kararimasoumeh [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:03.281628+00:00,تهران - تجریش,--,https://promahdi.com/,دارد (یک ستاره),
3,http://emalls.ir/src/shop-default.svg,زیلینک,https://emalls.ir//Shop/29904/,29904,اینترنتی,,,قطع همکاری با ایمالز,امیرحسین بختیاری,۰۲۱۵۶۰۹۹۲۴۳,چهارراه گلوبندک کوچه حمام ملاباشی پاساژثابت پ 4 طبقه 4 فروشگاه بختیاری,amirbakhtiary [dot] co [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 17:35:03.382565+00:00,تهران - تهران,--,https://zil.ink/,دارد (یک ستاره),
