shop_was_in_page,shop_img,shop_title,shop_url,shop_id,shop_selling_type,senfi_number,shop_all_products_target_url,cooperation_status_with_emalls,name_of_person_in_charge,phone_number,shop_address,shop_email,shop_score,shop_social_media_handles,shop_recieved_date,shop_crawled_at,shop_current_city,shop_duration_of_cooperation_with_emalls,shop_website,shop_Enamad_sign,images
30,http://emalls.ir//files/shoplogo/mvcxqs6ifrjqpeyur13ad707vsrt6yt13egvwhm2jf8vz8414r[medium].png,میدیا کالا,https://emalls.ir//Shop/30261/,30261,اینترنتی,,,قطع همکاری با ایمالز,هيمن سميعي,۰۸۷۳۴۲۳۱۴۶۷,میدان جهاد، بلوار آزادی، کوچه غنچه 5، پلاک: 0.0، عزیزی، طبقه: همکف,midiakalastore [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:07.977105+00:00,کردستان - بانه,--,https://www.midiakala.com/,دارد (یک ستاره),
28,http://emalls.ir//files/shoplogo/jk4or21rsowwub4qqlua4j1lnxrfi3p0845fflzvhm8p6o7aj5[medium].png,خودرومن,https://emalls.ir//Shop/3261/,3261,اینترنتی,,,قطع همکاری با ایمالز,خودرومن,"۰۲۶-۳۲۷۲۷۲۰۸, ۳۲۷۶۲۳۸۳",کرج، مهر ویلا، بلوار دانش آموز، نرسیده به پمپ بنزین,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:08.195055+00:00,البرز - کرج,--,dealer/649,ندارد,
28,http://emalls.ir/src/shop-default.svg,خرازی گیسمون,https://emalls.ir//Shop/46932/,46932,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,سید سجاد حسینی,۰۲۱۵۵۵۳۸۲۶۲,خانی آباد شمالی، کوچه نیستان، کوچه سی ام، پلاک: 54.0، طبقه: همکف,s [dot] hoseini13634 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:08.302009+00:00,تهران - تهران,6 ماه و 19 روز,https://gismoon.com/,دارد (یک ستاره) معتبر تا 2 ماه و 4 روز,
28,http://emalls.ir/src/shop-default.svg,زاب‌استور,https://emalls.ir//Shop/45763/,45763,حضوری,,,غیرفعال به دلیل عدم تکمیل مدارک,محمد پیره,,,pyrhmhmd192 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:08.401372+00:00,کردستان - بانه,7 ماه و 17 روز,,,
30,http://emalls.ir//files/shoplogo/rs4bvrh6pb1vt5n8c4cpw8xjxh04r4mcz0dynoafywubuy1ylp[medium].jpg,هیرو 7,https://emalls.ir//Shop/18498/,18498,اینترنتی,,,قطع همکاری با ایمالز,علی عزیز آهاری,۰۲۱۳۳۵۴۶۱۹۰,محله مجیدیه شمالی ، کوچه شهید محمد حسیبی طاهری ، خیابان شهید شاهرخ عبدی ، پلاک 30 ، طبقه دوم ، واحد 3 ,aliahari1373 [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:08.645692+00:00,تهران - تهران,--,https://hero7.ir/,دارد (یک ستاره),
28,http://emalls.ir//files/shoplogo/y8zmrfh8f4iv7gzzb3lsoi4lavtxry88fe0p35v2ock5151y3t[medium].png,گلدن لایت,https://emalls.ir//Shop/36309/,36309,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علي رضا مسگرخوئي,۰۲۱۳۳۵۶۸۹۴۲,چهارراه سیروس، کوچه شهید احمدمیرخلف زاده، کوچه شهید حسن صادقپور، پلاک: 18.0، طبقه: 2 .,zarinnour [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:08.991905+00:00,تهران - تهران,1 سال و 5 ماه و 7 روز,http://goldenlight.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 20 روز,
28,http://emalls.ir//files/shoplogo/5feqpujyg8odkce1k13swulg118cq600ijdqylcjdg4iwlvlnv[medium].png,پی سی بای,https://emalls.ir//Shop/33962/,33962,اینترنتی,,,عدم همکاری با ایمالز,سعید اصغری,۰۴۱۳۲۶۶۵۳۰۸,محله: کشتارگاه، خیابان شهیدقره باغی 1، بن بست (ماهان)، پلاک: 0.0، ماهان، بلوک G، طبقه: 5، واحد: 1,info [at] p30buy [dot] com,۴.۸,https://web.whatsapp.com/send?phone=989909176131,چهارشنبه ۳ بهمن,2025-01-22 15:42:09.521343+00:00,آذربایجان شرقی - تبریز,--,https://p30buy.com/,دارد (یک ستاره) معتبر تا 4 ماه,
27,http://emalls.ir//files/shoplogo/7khy0yrq76jwndchu1v1eqpww0k72orhtp3rsw8imh5t4vwpug[medium].png,بی پی ام,https://emalls.ir//Shop/19706/,19706,اینترنتی,,,عدم همکاری با ایمالز,محمدرضا پورمحمدی,۰۲۱-۴۰۶۶۱۴۰۷,"بازارآهن(امام خمینی) ، خیابان هفده شهریور ، بلوار طاوس ، پلاک 23 ، ساختمان تجاری آواجنرال ، طبقه همکف ، واحد 38
",mpmever [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:09.915513+00:00,تهران - تهران,--,https://digiscrew.ir/,دارد (یک ستاره),
30,http://emalls.ir//files/shoplogo/czz0ki6zgbx38b2dttmtbjitr6a82m5nycu6gn7uix3p87mhnu[medium].png,هایپردارو,https://emalls.ir//Shop/4462/,4462,اینترنتی,,,عدم همکاری با ایمالز,فاطمه سمیعی,۰۲۱۲۲۰۱۰۴۵۲,"تهران تهران منطقه شهرداری یک، خیابان آفریقا، کوچه مروارید (نبش)، ساختمان ابن سینا (داروخانه شبانه روزی آفریقا)، طبقه همکف، واحد ۱
",Fsamiie [at] yahoo [dot] com	,۵,,چهارشنبه ۳ بهمن,2025-01-22 15:42:10.426050+00:00,تهران - تهران,--,https://hyperdaru.com,دارد (یک ستاره),
28,http://emalls.ir//files/shoplogo/qt2jvzv4502wnhjebrvp16wud1cgix14sqk060akf11rmmk7v7[medium].png,تجهیز ریل,https://emalls.ir//Shop/35772/,35772,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مرتضی صلاحی ,۰۲۱۹۱۳۰۶۸۹۸ - ۰۲۱۷۷۳۴۳۵۵۶,تهرانپارس، خیابان پانزدهم غربی، خیابان شهید حجت گرمابدری (احسان)، پلاک: 231.0، طبقه: همکف،,tajhizyaragh [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:10.720218+00:00,تهران - تهران,1 سال و 5 ماه و 24 روز,https://tajhizrail.com/,دارد (یک ستاره) معتبر تا 1 سال و 1 ماه و 10 روز,
27,http://emalls.ir//files/shoplogo/2ypa2vtxba0bd3njuoencx7tz1f32voty8tqd6eqtogipvs7ki[medium].png,کامپیوتر شهریار,https://emalls.ir//Shop/36183/,36183,اینترنتی,,,عدم همکاری با ایمالز,آرش مصلحی,۰۲۱۶۵۲۲۱۹۸۹ ,کرشته جدید، کوچه شهیدمحمد لیلستانی، بن بست گلساربن(مشیریان)، پلاک: 31.0، طبقه: 2 .,teh98ir [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:10.823360+00:00,تهران - شهریار,--,https://shahriyarkala.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 18 روز,
27,http://emalls.ir//files/shoplogo/blfbtzmlnhw3cufjx4wdayy2q6j57ixp0znffcrabyaktyhyyl[medium].png,نیتا شبکه,https://emalls.ir//Shop/33630/,33630,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,نیتا شبکه فن آوا ,۰۲۱۹۱۳۰۰۷۴۷,توحید ، خیابان ستارخان ، بن بست عظیمی ، پلاک 1 ، طبقه دوم,info[at]nitamarket [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:11.045939+00:00,تهران - تهران,1 سال و 8 ماه و 12 روز,https://nitamarket.com/,دارد (یک ستاره),
30,http://emalls.ir//files/shoplogo/n3ezq575zzqy1htdhndgr5v32h03gtj8a7062i1uvtkmhpyhte[medium].png,قاهره,https://emalls.ir//Shop/37020/,37020,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,فروشگاه قاهره ,۰۲۱۶۶۱۴۵۶۳۱,محله: صاحب الزمان، کوچه شهید هاشم لطفی، خیابان شهید کریم آتشبار، پلاک: 69.0، مسکونی زاویه، طبقه: 2، واحد: 16,ghahere [dot] ir [at] Gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:11.382279+00:00,تهران - تهران,1 سال و 4 ماه و 12 روز,https://ghahere.ir/,دارد (یک ستاره),
27,http://emalls.ir/src/shop-default.svg,تکنیک رایانه,https://emalls.ir//Shop/33285/,33285,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مهدی ولایتی نجف آبادی,۰۳۱۴۲۶۲۲۵۹۹,خیابان شریعتی خیابان رجایی مرکزی,teknikrayaneh [at] ymail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:11.493752+00:00,اصفهان - نجف‌آباد,1 سال و 8 ماه و 25 روز,https://tr724.ir/,دارد (یک ستاره) معتبر تا 6 ماه و 13 روز,
28,http://emalls.ir//files/shoplogo/uaj15e5q72hwnkkqzzfpn1zo70lbiws1p16qinoxjckqhxdl6h[medium].png,کالای خواب کلودی,https://emalls.ir//Shop/2049/,2049,اینترنتی,,,عدم همکاری با ایمالز,امیرحسین پازوکی,۰۲۳۳۴۲۲۴۶۰۹,"سمنان گرمسار بخش مرکزی ، شهر گرمسار، ساروزن بالا ، کوچه تابان ، کوچه زیبای شمالی ، پلاک 0 ، طبقه همکف - خش مرکزی ، شهر گرمسار، ساروزن بالا ، کوچه تابان ، کوچه زیبای شمالی ، پلاک 0 ،
",amirr [dot] pazokii [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:11.630205+00:00,سمنان - گرمسار,--,https://www.cloudysleep.com/,ندارد,
27,http://emalls.ir//files/shoplogo/s41tbmubj7reyqoh2jxol2n8ml65zc6wsru6fe5cchndjqj5xw[medium].png,رکسان,https://emalls.ir//Shop/20778/,20778,اینترنتی,,,عدم همکاری با ایمالز,علی پاکان,۰۲۱۲۶۶۴۴۹۲۴,سیدخندان خیابان خواجه عبداله انصاری خیابان آل یاسین میدان ایوان مدائن پلاک 45 طبقه3,support [at] roxan-group [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:11.850967+00:00,تهران - تهران,--,https://roxan-group.com/,دارد (یک ستاره) معتبر تا 5 ماه و 27 روز,
30,http://emalls.ir//files/shoplogo/som67a7zj5vt16ws7x0it42l3y6g8xdk7wou35sc6hd8b18rlo[medium].png,سناتور,https://emalls.ir//Shop/37501/,37501,اینترنتی,,,عدم همکاری با ایمالز,مهدی قائمی,۰۲۱۲۶۳۷۸۵۴۵,محله: حصار بوعلی، کوچه فرهنگ سرا، خیابان پاسداران، پلاک: 800.0، تجاری اداری اطلس مال، طبقه: 1، واحد: 4014,info [at] ikalasenator [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:12.105833+00:00,تهران - تجریش,--,https://www.ikalasenator.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 22 روز,
27,http://emalls.ir//files/shoplogo/llxzcmwjknsqwailxlx10pmiqmgcngjlqxko3lcps70lhmdb2s[medium].png,طب کالا مارکت,https://emalls.ir//Shop/23350/,23350,اینترنتی,,,عدم همکاری با ایمالز,طب کالا ,۰۴۱۳۵۲۶۴۳۷۲, ارتش شمالی، بلوار شهداء، کوچه (دکترشریعتی 2)، پلاک: 62.0، طبقه: منفی 1,tebkala7777 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:12.328749+00:00,آذربایجان شرقی - تبریز,--,https://tebkalamarket.ir/,دارد (یک ستاره),
30,http://emalls.ir//files/shoplogo/b2nw1i0x6vgu0l8dghnxc4wxf70squpgjxfv51dv2y3lwls2p2[medium].jpg,عطر و ادکلن تکین مد,https://emalls.ir//Shop/23636/,23636,اینترنتی,,,عدم همکاری با ایمالز,ارسطو احمدی,۰۲۱۹۱۰۱۷۳۳۱,شهرک آزادی ، بلوار نبی اکرم پلاک 22,parvansec [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:12.879861+00:00,تهران - تهران,--,http://takinmode.com/,دارد (یک ستاره),
30,http://emalls.ir//files/shoplogo/28dejjddhcjpngcy6d221s8y4dxf8ojrleti3mmndxiu1soqv3[medium].jpg,بازرگانی آلانه گستر ایرانیان,https://emalls.ir//Shop/5842/,5842,اینترنتی,,,عدم همکاری با ایمالز,علیرضا انتظامی,۶۶۰۸۳۸۹۳,تهران خ ازادی بین بهبودی و شادمان  جنب مترو شادمان پ11,acostoreir [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:12.997288+00:00,تهران - تهران,--,http://acostore.ir/,دارد (یک ستاره),
28,http://emalls.ir//files/shoplogo/1y7n7iauzyxvapdmktrrf2536g66r4eort405qron508shrae0[medium].png,نیما شاپ,https://emalls.ir//Shop/39478/,39478,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علي جعفري,۰۲۱۳۶۱۲۴۵۰۱, محله: قرچک، بلوار امام خمینی (ره)(ورامین)، خیابان محمدآباد، پلاک: 0.0، آرمان، طبقه: 1، واحد: 1,info [at] nimashoppe [dot] ir,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:13.108589+00:00,تهران - قرچک,1 سال و 1 ماه و 12 روز,https://nimashoppe.ir/,دارد (صفر ستاره),
27,http://emalls.ir/src/shop-default.svg,ریملا,https://emalls.ir//Shop/44769/,44769,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,حسین عبدالهی مورچه خورتی,۰۲۱۸۸۴۳۴۶۲۵,سبلان شمالی، خیابان سرگرد شهید ابراهیم حسنی، بن بست شهید محمد ابراهیم آبادی، پلاک: 16.0، طبقه: 2،,info [at] riimella [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:13.448999+00:00,تهران - تهران,8 ماه و 6 روز,https://riimella.com/,دارد (یک ستاره) معتبر تا 1 ماه و 22 روز,
30,http://emalls.ir/src/shop-default.svg,کارتریج برتر,https://emalls.ir//Shop/30260/,30260,اینترنتی,,,قطع همکاری با ایمالز,عباس علی واحد ,۰۲۱۸۸۳۰۹۸۳۶,محله: ایرانشهر، خیابان ایرانشهر، کوچه شهید وحیدرضا دهقانی نیا(خسرو)، پلاک: 5.0، عماد، طبقه: 4، واحد: 10,abasvahed1394 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:13.791772+00:00,تهران - تهران,--,https://cartridgebartar.com/,دارد (یک ستاره),
28,http://emalls.ir//files/shoplogo/meez15vlgmrhuba01x4phslwhni80fqazipa4r4tbtbfnn6ra4[medium].jpg,رامک خودرو کد 4021,https://emalls.ir//Shop/3260/,3260,اینترنتی,,,قطع همکاری با ایمالز,رامک خودرو کد 4021,۰۲۶- ۳۴۲۱۵۷۱۳,کرج، گوهردشت، نرسیده به فلکه اول، خیابان قائم (داریوش)، نبش خیابان ولیعصر 1,,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:14.034652+00:00,البرز - کرج,--,dealer/888,ندارد,
30,http://emalls.ir/src/shop-default.svg,هایپر فدک,https://emalls.ir//Shop/38429/,38429,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,محسن عباسی,۰۲۵۳۶۶۲۹۴۸۸,بلوار نواب صفوی کوچه۲۵پلاک ۱۴,lg40356ma [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:14.276416+00:00,قم - قم,1 سال و 2 ماه و 17 روز,https://hyper-fadak.ir/,دارد (صفر ستاره),
27,http://emalls.ir//files/shoplogo/4ntcu0e65xm0q3j4ie755jyu3y37ou0m6ah6uxv6s6nd24hzyo[medium].png,پستاکو,https://emalls.ir//Shop/33628/,33628,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,مسیح افشین,۰۲۱۲۶۷۱۴۲۱۶,خیابان شریعتی، بین میرداماد و ظفر . بن‌بست امانی، پلاک ۹ طبقه همکف.,info [at] pestaco [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:14.382790+00:00,تهران - تهران,1 سال و 8 ماه و 12 روز,https://pestaco.com/,دارد (یک ستاره),
28,http://emalls.ir/src/shop-default.svg,خواب کالا,https://emalls.ir//Shop/46931/,46931,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,رضوان هنرمند,۰۸۶۴۲۲۲۱۲۱۵,محله : شریعتی - کوچه جمهوری 16 (شهیدمهدی سلیم) - خیابان جمهوری - پلاک : 0.0 - طبقه : همکف,alirezashafahi1392 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:14.765991+00:00,مرکزی - اراک,6 ماه و 19 روز,https://khabkala.com/,دارد (یک ستاره) معتبر تا 3 ماه و 3 روز,
29,http://emalls.ir//files/shoplogo/cho234xgxrnuyyyksengays5nqu1hfbw4bypv084g2zcx4gsr8[medium].jpeg,زیگورات,https://emalls.ir//Shop/3927/,3927,اینترنتی,,,قطع همکاری با ایمالز,اسداله یزدان پناه,۰۶۱۴۲۲۴۲۷۵۲,"خوزستان دزفول منطقه شهرداری منطقه 2، بلوار ۴۵ متری مقاومت، خیابان مقاومت ۶، ساختمان منزل یزدان پناه، پلاک ۱۶
",asadollahyazdanpanah [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:15.244138+00:00,خوزستان - دزفول,--,http://www.zigoratstore.ir/,دارد (یک ستاره),
30,http://emalls.ir//files/shoplogo/ilc5643tvpa82xpsztjo3huspgijh5lpeno84llib6asynhoii[medium].jpg,قاصدک کالا,https://emalls.ir//Shop/18497/,18497,اینترنتی,,,قطع همکاری با ایمالز,پرگاس صنعت افق,۰۲۱۹۱۶۹۰۳۴۵,محله ادریس آباد ، خیابان شهریور ، کوچه 12متری هشتم شهریور ، پلاک 0 ، طبقه همکف ، واحد 1 ,m [dot] na3293 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:15.524035+00:00,فارس - آباده,--,https://ghestibama.ir/,دارد (یک ستاره) معتبر تا 2 ماه و 21 روز,
28,http://emalls.ir//files/shoplogo/unqzxspa5sw4qkd0itwb258r1nzrkbxn6zy2r0sc8fez42ezan[medium].png,داسنو,https://emalls.ir//Shop/36280/,36280,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,علی راهزاد,۰۵۱۳۶۵۷۳۷۸۴,مشهد، خیابان آزادی ۹۱ (بین سعادت ۵ و ۷)، ساختمان کیمیافام، طبقه اول، واحد ۱۱۱ ,mostafanaaseri742 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:15.742371+00:00,خراسان رضوی - مشهد,1 سال و 5 ماه و 8 روز,http://www.dasno.ir/,دارد (یک ستاره),
27,http://emalls.ir//files/shoplogo/0qz6kn3m337o6o2n7jb2lcly6gdc83ge468ouxrooxoto0pdxo[medium].png,راسته,https://emalls.ir//Shop/22731/,22731,اینترنتی,,,قطع همکاری با ایمالز,الهام سعیدی,۰۸۷۳۴۲۱۲۳۵۱,محله: حمزه آباد، کوچه گمو 3، کوچه گمو 4، پلاک: 12.0، طبقه: همکف,moloudiehsan76 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:16.039111+00:00,کردستان - بانه,--,https://raasteh.com/,ندارد,
29,http://emalls.ir/src/shop-default.svg,اریو,https://emalls.ir//Shop/36424/,36424,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,حسام اختیج,۰۲۲۳۰۱۴۷۱,مجیدیه شمالی، خیابان شهید استاد حسن بنا، بن بست عزیزی، پلاک: 5.0، طبقه: همکف، واحد: 2،,hesamakhtij [at] gmile [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:16.573797+00:00,تهران - تهران,1 سال و 5 ماه و 2 روز,https://ariyo-shop.ir/,دارد (یک ستاره) معتبر تا 4 ماه و 12 روز,
32,http://emalls.ir//files/shoplogo/hw6756kcgyynmk1f8sldczpf1ny4gn0dk1mj6v7clv63dn1och[medium].png,سادون پی سی,https://emalls.ir//Shop/35123/,35123,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,اميد سادون,۰۷۱۳۲۳۱۱۰۸۶,پارامونت، بلوار کریمخان زند، خیابان انوری، پلاک: 0.0، تجاری مهستان، طبقه: -1، واحد: 45 .,Sadoonpc [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:16.724641+00:00,فارس - شیراز,1 سال و 6 ماه و 17 روز,http://sadoonpc.com/,دارد (یک ستاره) معتبر تا 5 ماه و 12 روز,
28,http://emalls.ir//files/shoplogo/5tozxqbz4q283or516cxwema0pgcsopguoz1iw5vuntfz5ifop[medium].png,وین کالا,https://emalls.ir//Shop/33961/,33961,اینترنتی,,,عدم همکاری با ایمالز,مهرداد توکلی,۰۸۱۳۸۲۶۷۶۲۳,سعیدیه، کوچه بهار آزادی، خیابان کمال آباد شرقی، پلاک: 6.0، طبقه: همکف,college_cs [at] yahoo [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:16.995396+00:00,همدان - همدان,--,https://winkala.com/,دارد (یک ستاره) معتبر تا 4 ماه,
28,http://emalls.ir/src/shop-default.svg,آنلاین شاپ آلفا,https://emalls.ir//Shop/45762/,45762,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,چالاک گوگانی آذر,۰۹۱۳۵۷۹۳۲۱۷,محله: میدان امام حسین، خیابان سرداران، خیابان مدنی 2، پلاک: 640.0، ذکریایی، طبقه: 3، واحد: 7,chalakgogani1369 [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989135793217,چهارشنبه ۳ بهمن,2025-01-22 15:42:17.167330+00:00,آذربایجان غربی - ارومیه,7 ماه و 17 روز,https://alphaorg.ir/,دارد (یک ستاره) معتبر تا 1 سال و 22 روز,
27,http://emalls.ir//files/shoplogo/rnpdpm0ymwhrot1hk5yz1i75z21bvfl7s2biev1gdeadbz5iq7[medium].png,کی سی کالا,https://emalls.ir//Shop/19705/,19705,اینترنتی,,,قطع همکاری با ایمالز,پژمان جوادی پور,۰۲۱۲۲۳۰۹۳۳۲,محله بنی هاشم ، خیابان شهید باقر خسروآبادی ، خیابان بنی هاشم ، پلاک 249 ، طبقه همکف,p [dot] javadi1994 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:17.498484+00:00,تهران - تهران,--,https://kckala.com/,دارد (یک ستاره),
29,http://emalls.ir//files/shoplogo/ay7jvam85ptv6qnnc32pdxcowlx18o6x4xe11dr15b4y3cc8y3[medium].png,زعفران سمیع فرد,https://emalls.ir//Shop/31897/,31897,اینترنتی,,,عدم همکاری با ایمالز,امین سمیع فرد,۰۹۱۲۰۱۴۰۶۸۳,پیروزی، کوچه اعتماد، کوچه تقی پور، پلاک: 6.0، طبقه: 2،,info [at] samifard [dot] ir,بدون امتیاز,https://web.whatsapp.com/send?phone=989120140683,چهارشنبه ۳ بهمن,2025-01-22 15:42:17.779023+00:00,تهران - تهران,--,https://shop.samifard.ir/,دارد (صفر ستاره),
30,http://emalls.ir//files/shoplogo/1cjg8kw6vq1b0wdf6jsi742146f4aw0vvvqxv0lfxljbb7easx[medium].jpg,کالای جدید,https://emalls.ir//Shop/4477/,4477,اینترنتی,,,قطع همکاری با ایمالز,محمدرضا فرخزاد,۰۳۱۵۵۴۲۳۱۹۶,"سایر کاشان بخش مرکزی ، شهر کاشان، محله شهرک ناجی آباد ، بلوار بوستان ، کوچه شهید محمد حسین حسن بیکی-شبنم1 ، پلاک 12 ، طبقه منفی 1
",kalayejadid [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:18.286118+00:00,اصفهان - کاشان,--,http://www.kalayejadid.com/,ندارد,
28,http://emalls.ir/src/shop-default.svg,پالسیران,https://emalls.ir//Shop/35771/,35771,اینترنتی,,,غیرفعال به دلیل عدم تکمیل مدارک,ابراهیم به فرجام,۰۲۱۵۵۴۱۰۸۴۳,ابراهیمی، نبش کوچه حمیدزاده،فروشگاه سپهر سیستم,info [at] pulseiranco [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:18.828624+00:00,تهران - تهران,1 سال و 5 ماه و 24 روز,https://pulseiranco.com/,دارد (یک ستاره),
29,http://emalls.ir/src/shop-default.svg,بازی خلیج فارس,https://emalls.ir//Shop/21490/,21490,اینترنتی,,,قطع همکاری با ایمالز,مهرداد دهقانی,۰۹۱۷۹۷۷۳۱۰۶,خیابان شهدا کوچه پونه 23 پلاک 4,plustestpsn [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:19.257897+00:00,هرمزگان - بندر عباس,--,http://gamingtravel.ir/,دارد (یک ستاره),
32,http://emalls.ir//files/shoplogo/4yuya6hrgm4hvu6elyp8tyvnimcmi0tvas2pnq5afd4ablec8j[medium].png,الکترونیک کارن,https://emalls.ir//Shop/32970/,32970,اینترنتی,,,عدم همکاری با ایمالز,عباس قهرمانی,۰۲۱۶۶۷۴۰۱۳۶,محله چهارراه حافظ ، خیابان سی تیر ، خیابان جمهوری اسلامی ، پلاک 640 ، ساختمان مرکز تجاری امجد ، طبقه همکف ، واحد 34,karenelectronic2020 [at] gmail [dot] com,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:19.578265+00:00,تهران - تهران,--,https://karenicshop.com/,دارد (یک ستاره) معتبر تا 3 ماه و 24 روز,
30,http://emalls.ir//files/shoplogo/xho8nl0tbcrcjehpt04b2rnorumz4d52hin5bnsl5hkg1mr6g4[medium].png,شاهان صنعت,https://emalls.ir//Shop/37019/,37019,اینترنتی,,,عدم همکاری با ایمالز,مسعود عزيزخاني,۰۲۶۳۶۵۰۶۶۹۱,اندیشه/فاز ۴/بازار ایرانی اسلامی/سرای سعدی/طبقه بالا/راهروی زیتون پلاک ۲۴۵ .,shahansanat [dot] torob [at] gmail [dot] com,بدون امتیاز,https://web.whatsapp.com/send?phone=989378843027,چهارشنبه ۳ بهمن,2025-01-22 15:42:19.876056+00:00,زنجان - ابهر,--,https://shahan-ind.com/,دارد (یک ستاره) معتبر تا 7 ماه و 11 روز,
28,http://emalls.ir//files/shoplogo/wua4qs1xpechwic17jym00hquqxqprd1ise7rh6kmnt5oribhb[medium].jpeg,ایده آل گستر ساعی,https://emalls.ir//Shop/2048/,2048,اینترنتی,,,قطع همکاری با ایمالز,محمدرضا خباز,۰۲۱۸۸۶۲۶۱۸۶,"تهران تهران بخش مرکزی ، شهر تهران، یوسف آباد ، خیابان پنجاه ویکم ، خیابان شهید عبدالمجید اکبری ، پلاک 116 ، طبقه همکف - یوسف آباد-انتهای خیابان شهیداکبری(مستوفی سابق)-پلاک116-طبقه سو
",igsaeishop [at] gmail [dot] com	,بدون امتیاز,,چهارشنبه ۳ بهمن,2025-01-22 15:42:20.407820+00:00,تهران - تهران,--,http://igsshop.ir/,دارد (دو ستاره),
